                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   369655041 |  6262813844 |   272687950 |   373730567 |   249999973 |  1240165407 |   624154942 |   251413282 |  4098549134 |   601971252 |  1665842795 |   476361267 |  3715253041 |  1283433541 |  2189776631 |  4330364961
  Cycles                             |  3491589432 |  3491588974 |  3491589467 |  3491589432 |  3491585206 |  3491589006 |  3491589005 |  3491592225 |  3491589000 |  3491590394 |  3491590669 |  3491589682 |  3491589000 |  3491589442 |  3491589033 |  3491589011
  IPC                                |        0.11 |        1.79 |        0.08 |        0.11 |        0.07 |        0.36 |        0.18 |        0.07 |        1.17 |        0.17 |        0.48 |        0.14 |        1.06 |        0.37 |        0.63 |        1.24
  Time (ns)                          |  1163863144 |  1163862991 |  1163863156 |  1163863144 |  1163861735 |  1163863002 |  1163863002 |  1163864075 |  1163863000 |  1163863465 |  1163863556 |  1163863227 |  1163863000 |  1163863147 |  1163863011 |  1163863004
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29288887 |  1155805353 |    46636977 |     7098359 |    40600608 |    75390947 |    38267758 |    34588062 |   180167659 |    18635976 |   180834565 |     4296177 |   298727108 |     1673145 |   125202552 |   576768198
  num incorrect                      |     2397957 |    78847769 |     4181563 |     9862789 |     2521753 |    45367910 |     1333020 |     4743541 |    10236589 |     8912679 |    27684647 |       28714 |    50178129 |       28356 |    21200807 |    58207527
  misprediction rate                 |       7.57% |       6.39% |       8.23% |      58.15% |       5.85% |      37.57% |       3.37% |      12.06% |       5.38% |      32.35% |      13.28% |       0.66% |      14.38% |       1.67% |      14.48% |       9.17%
  mpki                               |        6.49 |       12.59 |       15.33 |       26.39 |       10.09 |       36.58 |        2.14 |       18.87 |        2.50 |       14.81 |       16.62 |        0.06 |       13.51 |        0.02 |        9.68 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31206921 |  1026944923 |    31790140 |    41193358 |    41868591 |   148022571 |    59456375 |    44046856 |   390971146 |    46792939 |   196149306 |    42099756 |   544234977 |   147008698 |   246200142 |   649018469
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2871
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   101776439 |  2041041933 |    94046804 |   137851211 |    75636447 |   570124478 |   207527031 |   117160331 |  1249170751 |   270166124 |   747011257 |   129363511 |  1781175321 |   960083499 |  1027839072 |  1689724455
    num misses                       |      497400 |          23 |     1563869 |      988849 |       88470 |     3920658 |     1720818 |     4568057 |      392939 |      275532 |     7684768 |      229554 |     9940050 |    34668936 |      663022 |      534114
    miss rate                        |       0.49% |       0.00% |       1.66% |       0.72% |       0.12% |       0.69% |       0.83% |       3.90% |       0.03% |       0.10% |       1.03% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.35 |        0.00 |        5.74 |        2.65 |        0.35 |        3.16 |        2.76 |       18.17 |        0.10 |        0.46 |        4.61 |        0.48 |        2.68 |       27.01 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      497442 |          62 |     1563911 |      988863 |       88474 |     3920668 |     1720840 |     4568141 |      392947 |      275535 |     7684778 |      229557 |     9940115 |    34668942 |      663078 |      536985
    num misses                       |      157050 |          62 |      430211 |      988852 |       88474 |     3117707 |      155041 |     1369241 |        9915 |      183944 |      687690 |      229379 |       63213 |    24721476 |      104533 |       15596
    miss rate                        |      31.57% |     100.00% |      27.51% |     100.00% |     100.00% |      79.52% |       9.01% |      29.97% |       2.52% |      66.76% |       8.95% |      99.92% |       0.64% |      71.31% |      15.76% |       2.90%
    mpki                             |        0.42 |        0.00 |        1.58 |        2.65 |        0.35 |        2.51 |        0.25 |        5.45 |        0.00 |        0.31 |        0.41 |        0.48 |        0.02 |       19.26 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31206921 |  1026944923 |    31790140 |    41193358 |    41868591 |   148022571 |    59456375 |    44046856 |   390971146 |    46792939 |   196149306 |    42099756 |   544234977 |   147008698 |   246200142 |   649018469
    num cache misses                 |       31518 |     9683033 |       16269 |        9153 |        1849 |       32851 |       80131 |      529264 |       26741 |       18738 |       36552 |       66309 |    16094496 |      131797 |      404173 |    13270354
    miss rate                        |       0.10% |       0.94% |       0.05% |       0.02% |       0.00% |       0.02% |       0.13% |       1.20% |       0.01% |       0.04% |       0.02% |       0.16% |       2.96% |       0.09% |       0.16% |       2.04%
    mpki                             |        0.09 |        1.55 |        0.06 |        0.02 |        0.01 |        0.03 |        0.13 |        2.11 |        0.01 |        0.03 |        0.02 |        0.14 |        4.33 |        0.10 |        0.18 |        3.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   101776439 |  2041041933 |    94046804 |   137851211 |    75636447 |   570124478 |   207527031 |   117160331 |  1249170751 |   270166124 |   747011257 |   129363511 |  1781175321 |   960083499 |  1027839072 |  1689724455
    num cache misses                 |     5426953 |       74562 |    11190112 |    10603541 |     5660891 |     8772568 |    12085967 |     6526697 |    33182285 |    13367681 |    24183572 |    24220826 |    58635151 |    10493304 |     6168863 |    23067153
    miss rate                        |       5.33% |       0.00% |      11.90% |       7.69% |       7.48% |       1.54% |       5.82% |       5.57% |       2.66% |       4.95% |       3.24% |      18.72% |       3.29% |       1.09% |       0.60% |       1.37%
    mpki                             |       14.68 |        0.01 |       41.04 |       28.37 |       22.64 |        7.07 |       19.36 |       25.96 |        8.10 |       22.21 |       14.52 |       50.85 |       15.78 |        8.18 |        2.82 |        5.33
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5505518 |     9767829 |    12475020 |    12022606 |     7682434 |     9521094 |    13036903 |     8434870 |    33344379 |    14182534 |    24471220 |    24287139 |    74763264 |    10626693 |     6588072 |    36512318
    num cache misses                 |     4633593 |      213324 |     8392862 |    10612606 |     5662740 |     5834785 |     3489573 |     5373721 |      833493 |    11795359 |     9497120 |    14750759 |      792292 |     7067406 |     3465791 |     1343254
    miss rate                        |      84.16% |       2.18% |      67.28% |      88.27% |      73.71% |      61.28% |      26.77% |      63.71% |       2.50% |      83.17% |      38.81% |      60.73% |       1.06% |      66.51% |      52.61% |       3.68%
    mpki                             |       12.53 |        0.03 |       30.78 |       28.40 |       22.65 |        4.70 |        5.59 |       21.37 |        0.20 |       19.59 |        5.70 |       30.97 |        0.21 |        5.51 |        1.58 |        0.31
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     4684932 |      223558 |     9664108 |    12022518 |     7682434 |     6812335 |     4370073 |     6758401 |      973273 |    12591474 |     9806934 |    14750763 |      832434 |     7069193 |     3507958 |     1527291
    num cache misses                 |     4534730 |      213250 |     6773224 |    10604404 |     5660149 |     2457897 |     3357783 |     4628714 |      831570 |    11770141 |     3176042 |    14619583 |      781526 |     6771235 |     3173238 |     1232044
    miss rate                        |      96.79% |      95.39% |      70.09% |      88.20% |      73.68% |      36.08% |      76.84% |      68.49% |      85.44% |      93.48% |      32.39% |      99.11% |      93.88% |      95.79% |      90.46% |      80.67%
    mpki                             |       12.27 |        0.03 |       24.84 |       28.37 |       22.64 |        1.98 |        5.38 |       18.41 |        0.20 |       19.55 |        1.91 |       30.69 |        0.21 |        5.28 |        1.45 |        0.28
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   112931797 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      492.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      382.39 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
