                                     | Core 0       | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7     
  Instructions                       |  11982616153 |  1827329971 |   249999989 |  2298294445 |   818003402 |  13169352208 |  4784614806 |  8361275897
  Cycles                             |   6690764757 |  6690765016 |  6690752220 |  6690764954 |  6690765315 |   6690764745 |  6690765431 |  6690764752
  IPC                                |         1.79 |        0.27 |        0.04 |        0.34 |        0.12 |         1.97 |        0.72 |        1.25
  Time (ns)                          |   2230254919 |  2230255005 |  2230250740 |  2230254985 |  2230255105 |   2230254915 |  2230255144 |  2230254917
Branch predictor stats               |              |             |             |             |             |              |             |            
  num correct                        |    683126732 |    16589133 |    43244780 |   123038917 |   112568236 |    606451334 |   721410861 |   557136269
  num incorrect                      |    115544189 |      111124 |    11689069 |     2878650 |    15426332 |      5045316 |    81169511 |    95637972
  misprediction rate                 |       14.47% |       0.67% |      21.28% |       2.29% |      12.05% |        0.83% |      10.11% |      14.65%
  mpki                               |         9.64 |        0.06 |       46.76 |        1.25 |       18.86 |         0.38 |       16.96 |       11.44
TLB Summary                          |              |             |             |             |             |              |             |            
  I-TLB                              |              |             |             |             |             |              |             |            
    num accesses                     |   1345689572 |   161501730 |    23761816 |   229395748 |   143338650 |   1007511724 |   766186004 |  1014532852
    num misses                       |           56 |           3 |           3 |          47 |         100 |           43 |       28148 |          18
    miss rate                        |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.01 |        0.00
  D-TLB                              |              |             |             |             |             |              |             |            
    num accesses                     |   5630228610 |   497736467 |    88558906 |   795925334 |   381251376 |   7578083840 |  1927783154 |  3525673272
    num misses                       |      3635148 |      889679 |    21160902 |     1225736 |    14839595 |      1022804 |    10802935 |    25057996
    miss rate                        |        0.06% |       0.18% |      23.89% |       0.15% |       3.89% |        0.01% |       0.56% |       0.71%
    mpki                             |         0.30 |        0.49 |       84.64 |        0.53 |       18.14 |         0.08 |        2.26 |        3.00
  L2 TLB                             |              |             |             |             |             |              |             |            
    num accesses                     |      3635204 |      889682 |    21160905 |     1225783 |    14839695 |      1022847 |    10831083 |    25058014
    num misses                       |       573137 |      889011 |    10898942 |      379619 |     4458278 |       292905 |     1541239 |      191391
    miss rate                        |       15.77% |      99.92% |      51.51% |      30.97% |      30.04% |       28.64% |      14.23% |       0.76%
    mpki                             |         0.05 |        0.49 |       43.60 |        0.17 |        5.45 |         0.02 |        0.32 |        0.02
Cache Summary                        |              |             |             |             |             |              |             |            
  Cache L1-I                         |              |             |             |             |             |              |             |            
    num cache accesses               |   1345689572 |   161501730 |    23761816 |   229395748 |   143338650 |   1007511724 |   766186004 |  1014532852
    num cache misses                 |      2719716 |      613430 |      153234 |      193332 |     2569893 |       684949 |    13615961 |     9302223
    miss rate                        |        0.20% |       0.38% |       0.64% |       0.08% |       1.79% |        0.07% |       1.78% |       0.92%
    mpki                             |         0.23 |        0.34 |        0.61 |        0.08 |        3.14 |         0.05 |        2.85 |        1.11
  Cache L1-D                         |              |             |             |             |             |              |             |            
    num cache accesses               |   5630228610 |   497736467 |    88558906 |   795925334 |   381251376 |   7578083840 |  1927783154 |  3525673272
    num cache misses                 |     33895234 |    93906597 |    28918169 |    28330486 |    21801500 |     69033453 |    17712940 |    18949944
    miss rate                        |        0.60% |      18.87% |      32.65% |       3.56% |       5.72% |        0.91% |       0.92% |       0.54%
    mpki                             |         2.83 |       51.39 |      115.67 |       12.33 |       26.65 |         5.24 |        3.70 |        2.27
  Cache L2                           |              |             |             |             |             |              |             |            
    num cache accesses               |     36617208 |    94525174 |    33224782 |    32849474 |    30076780 |     69731618 |    32279555 |    28869450
    num cache misses                 |     20594584 |    58095293 |    23856334 |    23055751 |    20398824 |     42304438 |    11451023 |     5281660
    miss rate                        |       56.24% |      61.46% |      71.80% |      70.19% |      67.82% |       60.67% |      35.47% |      18.29%
    mpki                             |         1.72 |       31.79 |       95.43 |       10.03 |       24.94 |         3.21 |        2.39 |        0.63
  Cache L3                           |              |             |             |             |             |              |             |            
    num cache accesses               |     20597004 |    58100440 |    28052681 |    27685317 |    26118865 |     42318437 |    12409837 |     5925401
    num cache misses                 |       350036 |    57507106 |    22729276 |    22329134 |    19070592 |      3187896 |     8090568 |     4575084
    miss rate                        |        1.70% |      98.98% |      81.02% |      80.65% |      73.01% |        7.53% |      65.19% |      77.21%
    mpki                             |         0.03 |       31.47 |       90.92 |        9.72 |       23.31 |         0.24 |        1.69 |        0.55
DRAM summary                         |              |             |             |             |             |              |             |            
  num dram accesses                  |    208653164 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |       228.24 |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |       118.24 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       93.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |              |             |             |             |             |              |             |            
  num loads from dram                |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
