                                   | Core 0    
  Instructions                     |   99999973
  Cycles                           |  101901876
  IPC                              |       0.98
  Time (ns)                        |   33967292
Branch predictor stats             |           
  num correct                      |   11852347
  num incorrect                    |    1577599
  misprediction rate               |     11.75%
  mpki                             |      15.78
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11942275
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   43632830
    num misses                     |     373096
    miss rate                      |      0.86%
    mpki                           |       3.73
  L2 TLB                           |           
    num accesses                   |     373106
    num misses                     |      17321
    miss rate                      |      4.64%
    mpki                           |       0.17
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11942275
    num cache misses               |       9834
    miss rate                      |      0.08%
    mpki                           |       0.10
  Cache L1-D                       |           
    num cache accesses             |   43632830
    num cache misses               |    1714861
    miss rate                      |      3.93%
    mpki                           |      17.15
  Cache L2                         |           
    num cache accesses             |    1734527
    num cache misses               |    1205364
    miss rate                      |     69.49%
    mpki                           |      12.05
  Cache L3                         |           
    num cache accesses             |    1215238
    num cache misses               |     284682
    miss rate                      |     23.43%
    mpki                           |       2.85
DRAM summary                       |           
  num dram accesses                |     410972
  average dram access latency (ns) |     114.15
  average dram queueing delay      |      29.11
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
