                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  212959888
  IPC                              |       0.47
  Time (ns)                        |   70986629
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533984
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     534002
    num misses                     |     292209
    miss rate                      |     54.72%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      86334
    miss rate                      |      0.71%
    mpki                           |       0.86
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1736989
    miss rate                      |      3.83%
    mpki                           |      17.37
  Cache L2                         |           
    num cache accesses             |    2453831
    num cache misses               |    1741649
    miss rate                      |     70.98%
    mpki                           |      17.42
  Cache L3                         |           
    num cache accesses             |    2372742
    num cache misses               |    1704962
    miss rate                      |     71.86%
    mpki                           |      17.05
DRAM summary                       |           
  num dram accesses                |    3393540
  average dram access latency (ns) |      52.05
  average dram queueing delay      |       2.04
Coherency Traffic                  |           
  num loads from dram              |    1158411
  num loads from dram cache        |          0
  num loads from remote cache      |          0
