                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1914270685 |  1064025903 |  2041842519 |  1092997600 |  3393443429 |   417268028 |  5552315274 |  2744510250 |  7609337873 |   452330713 |  6476741542 |  5258899053 |   249999981 |  1633581429 |  1693550141 |  6128341449
  Cycles                             |  4191871095 |  4191870125 |  4191869965 |  4191869550 |  4191869607 |  4191870069 |  4191870528 |  4191869792 |  4191869700 |  4191869899 |  4191869780 |  4191869548 |  4191865036 |  4191869700 |  4191869700 |  4191869540
  IPC                                |        0.46 |        0.25 |        0.49 |        0.26 |        0.81 |        0.10 |        1.32 |        0.65 |        1.82 |        0.11 |        1.55 |        1.25 |        0.06 |        0.39 |        0.40 |        1.46
  Time (ns)                          |  1397290365 |  1397290042 |  1397289988 |  1397289850 |  1397289869 |  1397290023 |  1397290176 |  1397289931 |  1397289900 |  1397289966 |  1397289927 |  1397289849 |  1397288345 |  1397289900 |  1397289900 |  1397289847
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   116348581 |    35069726 |     2655941 |    67487834 |   194003606 |    57371161 |   244780390 |    50490534 |  1404307819 |    75087869 |   513440810 |   242180578 |    58565837 |    37095389 |   256983660 |   408430620
  num incorrect                      |    70014199 |    16500593 |       45010 |     2216225 |    32821286 |     7898419 |    13901615 |     7679290 |    95800468 |     4560153 |    41992053 |     2016071 |     6500447 |      659723 |    55804684 |    70077333
  misprediction rate                 |      37.57% |      32.00% |       1.67% |       3.18% |      14.47% |      12.10% |       5.37% |      13.20% |       6.39% |       5.73% |       7.56% |       0.83% |       9.99% |       1.75% |      17.84% |      14.64%
  mpki                               |       36.57 |       15.51 |        0.02 |        2.03 |        9.67 |       18.93 |        2.50 |        2.80 |       12.59 |       10.08 |        6.48 |        0.38 |       26.00 |        0.40 |       32.95 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   228426627 |    83118427 |   233896419 |   103933299 |   381610904 |    73076446 |   529068214 |   261024280 |  1247740905 |    76297157 |   542286370 |   402335470 |    21135842 |   146591798 |   234064810 |   743553371
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         100 |          39 |           4 |          42 |          43 |       17441 |           4 |         351 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   880192667 |   465506662 |  1527359073 |   361419419 |  1593286872 |   194427783 |  1689517779 |  1395239501 |  2479873117 |   136911975 |  1782586194 |  3026130081 |    86633855 |   644077271 |   657692891 |  2583919803
    num misses                       |     6041193 |      479895 |    55041456 |     3028091 |     1026845 |     7570087 |      539561 |     3082782 |          23 |      163933 |     8711191 |      408272 |     1331660 |      334594 |     3481854 |    18347989
    miss rate                        |       0.69% |       0.10% |       3.60% |       0.84% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.96 |        2.77 |        0.30 |       18.14 |        0.10 |        1.12 |        0.00 |        0.36 |        1.34 |        0.08 |        5.33 |        0.20 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6041203 |      479898 |    55041462 |     3028113 |     1026901 |     7570179 |      539569 |     3082882 |          62 |      163937 |     8711233 |      408315 |     1349101 |      334598 |     3482205 |    18348007
    num misses                       |     4801235 |      325936 |    39291777 |      282172 |      161882 |     2254952 |       13482 |       42142 |          62 |      163937 |     2708717 |      116815 |     1140463 |      179964 |      318431 |      140016
    miss rate                        |      79.47% |      67.92% |      71.39% |       9.32% |      15.76% |      29.79% |       2.50% |       1.37% |     100.00% |     100.00% |      31.09% |      28.61% |      84.54% |      53.79% |       9.14% |       0.76%
    mpki                             |        2.51 |        0.31 |       19.24 |        0.26 |        0.05 |        5.40 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   228426627 |    83118427 |   233896419 |   103933299 |   381610904 |    73076446 |   529068214 |   261024280 |  1247740905 |    76297157 |   542286370 |   402335470 |    21135842 |   146591798 |   234064810 |   743553371
    num cache misses                 |       51430 |       35054 |      313091 |      173004 |      668655 |      938757 |       30956 |       54907 |    11723035 |        3258 |      536072 |      193135 |      355318 |       51764 |    13514790 |     6285770
    miss rate                        |       0.02% |       0.04% |       0.13% |       0.17% |       0.18% |       1.28% |       0.01% |       0.02% |       0.94% |       0.00% |       0.10% |       0.05% |       1.68% |       0.04% |       5.77% |       0.85%
    mpki                             |        0.03 |        0.03 |        0.15 |        0.16 |        0.20 |        2.25 |        0.01 |        0.02 |        1.54 |        0.01 |        0.08 |        0.04 |        1.42 |        0.03 |        7.98 |        1.03
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   880192667 |   465506662 |  1527359073 |   361419419 |  1593286872 |   194427783 |  1689517779 |  1395239501 |  2479873117 |   136911975 |  1782586194 |  3026130081 |    86633855 |   644077271 |   657692891 |  2583919803
    num cache misses                 |    13576053 |    23560829 |    16781187 |    21337829 |     9561129 |    10868958 |    44891144 |    21328741 |      321699 |    10489528 |    94942375 |    27282301 |     7417108 |    16384336 |    14157944 |    12379655
    miss rate                        |       1.54% |       5.06% |       1.10% |       5.90% |       0.60% |       5.59% |       2.66% |       1.53% |       0.01% |       7.66% |       5.33% |       0.90% |       8.56% |       2.54% |       2.15% |       0.48%
    mpki                             |        7.09 |       22.14 |        8.22 |       19.52 |        2.82 |       26.05 |        8.09 |        7.77 |        0.04 |       23.19 |       14.66 |        5.19 |       29.67 |       10.03 |        8.36 |        2.02
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    14814393 |    25190777 |    17109092 |    23128095 |    10257470 |    14372208 |    45117503 |    22001600 |    12112422 |    13895337 |    95582061 |    27497552 |     7795245 |    16474005 |    28411746 |    18895434
    num cache misses                 |     8915434 |    20917509 |    11464552 |     6589194 |     5555661 |     9253426 |     1154463 |     3769948 |      439501 |    10492786 |    80522300 |    14724264 |     7378037 |    11578609 |    10339346 |     1109686
    miss rate                        |      60.18% |      83.04% |      67.01% |      28.49% |      54.16% |      64.38% |       2.56% |      17.13% |       3.63% |      75.51% |      84.24% |      53.55% |      94.65% |      70.28% |      36.39% |       5.87%
    mpki                             |        4.66 |       19.66 |        5.61 |        6.03 |        1.64 |       22.18 |        0.21 |        1.37 |        0.06 |       23.20 |       12.43 |        2.80 |       29.51 |        7.09 |        6.11 |        0.18
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10485237 |    22512403 |    11479678 |     8234946 |     5615825 |    11827922 |     1352149 |     4397379 |      507190 |    13895337 |    80626456 |    14748593 |     7401842 |    11627788 |    11080903 |     1340364
    num cache misses                 |     3809705 |    20884526 |    11078550 |     6376716 |     4943368 |     8587422 |     1133520 |     3171757 |      430359 |    10488135 |     2338909 |     5068596 |     7329159 |    11530742 |     4241871 |     1073084
    miss rate                        |      36.33% |      92.77% |      96.51% |      77.43% |      88.03% |      72.60% |      83.83% |      72.13% |      84.85% |      75.48% |       2.90% |      34.37% |      99.02% |      99.17% |      38.28% |      80.06%
    mpki                             |        1.99 |       19.63 |        5.43 |        5.83 |        1.46 |       20.58 |        0.20 |        1.16 |        0.06 |       23.19 |        0.36 |        0.96 |       29.32 |        7.06 |        2.50 |        0.18
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   133288612 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      324.22 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      214.21 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
