                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   642787800 |  1953071658 |   624441650 |   930552093 |  1680964370 |  4304864028 |   386231369 |  1205821114 |  1991704100 |  3153748006 |   614305880 |  3193211168 |   249999886 |  2701355449 |  1678824992 |  2369209930
  Cycles                             |  2786108529 |  2786108596 |  2786108648 |  2786108028 |  2786107897 |  2786107896 |  2786108697 |  2786108135 |  2786108383 |  2786108999 |  2786109368 |  2786107610 |  2786104893 |  2786108141 |  2786108225 |  2786108028
  IPC                                |        0.23 |        0.70 |        0.22 |        0.33 |        0.60 |        1.55 |        0.14 |        0.43 |        0.71 |        1.13 |        0.22 |        1.15 |        0.09 |        0.97 |        0.60 |        0.85
  Time (ns)                          |   928702843 |   928702866 |   928702883 |   928702676 |   928702633 |   928702632 |   928702899 |   928702712 |   928702795 |   928703000 |   928703123 |   928702537 |   928701631 |   928702714 |   928702742 |   928702676
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34703950 |   251091746 |    38286729 |    21114920 |   253753209 |   198240005 |     7238188 |     1571817 |   108283026 |   279505450 |    18830116 |   256793884 |    34399075 |   154225260 |    31330782 |   256715647
  num incorrect                      |      811699 |    58791110 |     1333928 |      375459 |    28442137 |     1648873 |    10086517 |       26638 |    75313584 |    46679639 |     9029468 |    43125767 |     4720676 |    26142701 |     4686497 |    39098818
  misprediction rate                 |       2.29% |      18.97% |       3.37% |       1.75% |      10.08% |       0.82% |      58.22% |       1.67% |      41.02% |      14.31% |      32.41% |      14.38% |      12.07% |      14.49% |      13.01% |      13.22%
  mpki                               |        1.26 |       30.10 |        2.14 |        0.40 |       16.92 |        0.38 |       26.12 |        0.02 |       37.81 |       14.80 |       14.70 |       13.51 |       18.88 |        9.68 |        2.79 |       16.50
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
