                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  539038517
  IPC                              |       0.46
  Time (ns)                        |  179679506
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461541
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1461583
    num misses                     |     397361
    miss rate                      |     27.19%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      32255
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10034876
    miss rate                      |     11.59%
    mpki                           |      40.14
  Cache L2                         |           
    num cache accesses             |   11832944
    num cache misses               |    8910367
    miss rate                      |     75.30%
    mpki                           |      35.64
  Cache L3                         |           
    num cache accesses             |   10676662
    num cache misses               |    8263534
    miss rate                      |     77.40%
    mpki                           |      33.05
DRAM summary                       |           
  num dram accesses                |   11423459
  average dram access latency (ns) |      51.49
  average dram queueing delay      |       1.49
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
