                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  604311209
  IPC                              |       0.41
  Time (ns)                        |  201437070
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461649
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1461691
    num misses                     |     397356
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      32241
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10034863
    miss rate                      |     11.59%
    mpki                           |      40.14
  Cache L2                         |           
    num cache accesses             |   11834656
    num cache misses               |    8910370
    miss rate                      |     75.29%
    mpki                           |      35.64
  Cache L3                         |           
    num cache accesses             |   10678404
    num cache misses               |    8263495
    miss rate                      |     77.39%
    mpki                           |      33.05
DRAM summary                       |           
  num dram accesses                |   11423421
  average dram access latency (ns) |      60.13
  average dram queueing delay      |       5.12
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
