                                   | Core 0    
  Instructions                     |  249999958
  Cycles                           |  226172456
  IPC                              |       1.11
  Time (ns)                        |   75390819
Branch predictor stats             |           
  num correct                      |   27117041
  num incorrect                    |    4135684
  misprediction rate               |     13.23%
  mpki                             |      16.54
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   29456652
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  112368416
    num misses                     |    1123057
    miss rate                      |      1.00%
    mpki                           |       4.49
  L2 TLB                           |           
    num accesses                   |    1123067
    num misses                     |      99215
    miss rate                      |      8.83%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   29456652
    num cache misses               |      21173
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  112368416
    num cache misses               |    3595131
    miss rate                      |      3.20%
    mpki                           |      14.38
  Cache L2                         |           
    num cache accesses             |    3660114
    num cache misses               |    2535862
    miss rate                      |     69.28%
    mpki                           |      10.14
  Cache L3                         |           
    num cache accesses             |    2582067
    num cache misses               |     889416
    miss rate                      |     34.45%
    mpki                           |       3.56
DRAM summary                       |           
  num dram accesses                |    1368426
  average dram access latency (ns) |      76.36
  average dram queueing delay      |      11.34
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
