                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   670495085 |  1461624683 |   650453982 |   995406653 |  1605398423 |  6018077414 |   401735451 |  1253502442 |  1986782986 |  2436615512 |   637823738 |  2199233388 |   249999886 |  1963101178 |  1018361873 |  2023420050
  Cycles                             |  2974881992 |  2974881723 |  2974881765 |  2974881680 |  2974881557 |  2974883142 |  2974882502 |  2974881600 |  2974882319 |  2974881533 |  2974881670 |  2974881498 |  2974877604 |  2974883226 |  2974881600 |  2974881563
  IPC                                |        0.23 |        0.49 |        0.22 |        0.33 |        0.54 |        2.02 |        0.14 |        0.42 |        0.67 |        0.82 |        0.21 |        0.74 |        0.08 |        0.66 |        0.34 |        0.68
  Time (ns)                          |   991627331 |   991627241 |   991627255 |   991627227 |   991627186 |   991627714 |   991627501 |   991627200 |   991627440 |   991627178 |   991627223 |   991627166 |   991625868 |   991627742 |   991627200 |   991627188
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    35731282 |   187876668 |    39804392 |    22943637 |   242095310 |   277135879 |     7411612 |     1639501 |   107605009 |   215136083 |    19200276 |   176850246 |    34399075 |   111838946 |    19631856 |   218348463
  num incorrect                      |      835863 |    44007764 |     1506365 |      409234 |    27200271 |     2306341 |    10363994 |       27784 |    75312948 |    35884077 |     9252141 |    29697053 |     4720676 |    18974034 |     2983324 |    33149797
  misprediction rate                 |       2.29% |      18.98% |       3.65% |       1.75% |      10.10% |       0.83% |      58.30% |       1.67% |      41.17% |      14.30% |      32.52% |      14.38% |      12.07% |      14.50% |      13.19% |      13.18%
  mpki                               |        1.25 |       30.11 |        2.32 |        0.41 |       16.94 |        0.38 |       25.80 |        0.02 |       37.91 |       14.73 |       14.51 |       13.50 |       18.88 |        9.67 |        2.93 |       16.38
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    67119985 |   205010981 |    61960138 |    88972805 |   257070414 |   460410335 |    43636732 |   143564749 |   161730120 |   276378425 |    49475136 |   322181133 |    43801034 |   220389188 |    97212893 |   237950236
    num misses                       |          47 |         161 |          22 |           4 |        9746 |          43 |          14 |           6 |          52 |         891 |           3 |          65 |          84 |          56 |          74 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   235373809 |   572153896 |   217542874 |   391117812 |   647005544 |  3462997920 |   145933142 |   937746614 |   585822342 |  1019616558 |   289339555 |  1054300183 |   116504258 |   922440670 |   517126203 |   909233454
    num misses                       |      361392 |     1002461 |     1730507 |      208819 |     3642005 |      466785 |     1022377 |    33913213 |       35555 |      542412 |      294046 |     5891169 |     4541014 |      591587 |     1153308 |     9442049
    miss rate                        |       0.15% |       0.18% |       0.80% |       0.05% |       0.56% |       0.01% |       0.70% |       3.62% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.04%
    mpki                             |        0.54 |        0.69 |        2.66 |        0.21 |        2.27 |        0.08 |        2.54 |       27.05 |        0.02 |        0.22 |        0.46 |        2.68 |       18.16 |        0.30 |        1.13 |        4.67
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      361439 |     1002622 |     1730529 |      208823 |     3651751 |      466828 |     1022391 |    33913219 |       35607 |      543303 |      294049 |     5891234 |     4541098 |      591643 |     1153382 |     9442059
    num misses                       |      112738 |      161688 |      158496 |      108747 |      523615 |      133850 |     1022380 |    24191629 |       31809 |       17247 |      194692 |       37123 |     1361654 |       93456 |       16088 |      834348
    miss rate                        |      31.19% |      16.13% |       9.16% |      52.08% |      14.34% |      28.67% |     100.00% |      71.33% |      89.33% |       3.17% |      66.21% |       0.63% |      29.99% |      15.80% |       1.39% |       8.84%
    mpki                             |        0.17 |        0.11 |        0.24 |        0.11 |        0.33 |        0.02 |        2.54 |       19.30 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    67119985 |   205010981 |    61960138 |    88972805 |   257070414 |   460410335 |    43636732 |   143564749 |   161730120 |   276378425 |    49475136 |   322181133 |    43801034 |   220389188 |    97212893 |   237950236
    num cache misses                 |       45074 |     6047453 |      206883 |       64682 |     4570912 |      313000 |       18812 |      305009 |       64704 |     3571995 |       38362 |     9829589 |      705527 |      512067 |       79096 |       92639
    miss rate                        |       0.07% |       2.95% |       0.33% |       0.07% |       1.78% |       0.07% |       0.04% |       0.21% |       0.04% |       1.29% |       0.08% |       3.05% |       1.61% |       0.23% |       0.08% |       0.04%
