                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   277186402 |  3329094109 |  2031938286 |   917952312 |  3421089519 |  1861775437 |  1939894134 |  2119316627 |  1141276949 |   249999886 |   979323176 |   553360368 |  4212009104 |   619127735 |   371981249 |  4800423349
  Cycles                             |  2653769429 |  2653769136 |  2653769121 |  2653769447 |  2653769121 |  2653769198 |  2653769680 |  2653769121 |  2653769418 |  2653764712 |  2653769642 |  2653769617 |  2653769577 |  2653769504 |  2653769931 |  2653769116
  IPC                                |        0.10 |        1.25 |        0.77 |        0.35 |        1.29 |        0.70 |        0.73 |        0.80 |        0.43 |        0.09 |        0.37 |        0.21 |        1.59 |        0.23 |        0.14 |        1.81
  Time (ns)                          |   884589810 |   884589712 |   884589707 |   884589816 |   884589707 |   884589733 |   884589893 |   884589707 |   884589806 |   884588237 |   884589881 |   884589872 |   884589859 |   884589835 |   884589977 |   884589705
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    47078297 |   267779124 |   115539911 |    20759912 |   150413532 |   239889094 |    89326191 |   323977148 |    69350114 |    34399075 |   148210556 |     5019660 |   280741170 |    33474183 |    29474683 |   885921325
  num incorrect                      |     4273008 |    44993185 |    19557404 |      368905 |     8556923 |    56055494 |      741873 |    83114365 |    41731896 |     4720676 |    32461775 |       33614 |    48134051 |      783018 |     2412818 |    60436997
  misprediction rate                 |       8.32% |      14.39% |      14.48% |       1.75% |       5.38% |      18.94% |       0.82% |      20.42% |      37.57% |      12.07% |      17.97% |       0.67% |      14.64% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.42 |       13.52 |        9.62 |        0.40 |        2.50 |       30.11 |        0.38 |       39.22 |       36.57 |       18.88 |       33.15 |        0.06 |       11.43 |        1.26 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    32181574 |   487738315 |   227951128 |    82461675 |   326284365 |   261033646 |   148405776 |   275757078 |   136152877 |    43801034 |   136081269 |    48906593 |   511065286 |    62410497 |    31454514 |   787151083
    num misses                       |          42 |          65 |          56 |           4 |           8 |         179 |          43 |          19 |          10 |          84 |         245 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    96103839 |  1596368873 |   955401635 |   362260434 |  1042567615 |   727000151 |  1116282457 |   713292940 |   524915433 |   116504258 |   380663077 |   150673180 |  1775833427 |   216329831 |   102402844 |  1564455541
    num misses                       |     1613522 |     8905559 |      617688 |      186954 |      330493 |     1293883 |      150191 |     3155331 |     3593675 |     4542073 |     2032020 |      269104 |    12582122 |      339227 |      500305 |          23
    miss rate                        |       1.68% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.82 |        2.68 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.49 |        2.99 |        0.55 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1613564 |     8905624 |      617744 |      186958 |      330501 |     1294062 |      150234 |     3155350 |     3593685 |     4542157 |     2032265 |      269107 |    12582140 |      339274 |      500347 |          62
    num misses                       |      457214 |       56956 |       97444 |      101396 |        8313 |      207432 |       43869 |      660714 |     2854707 |     1361685 |      201526 |      268905 |       96157 |      105059 |      157808 |          62
    miss rate                        |      28.34% |       0.64% |      15.77% |      54.23% |       2.52% |      16.03% |      29.20% |      20.94% |      79.44% |      29.98% |       9.92% |      99.92% |       0.76% |      30.97% |      31.54% |     100.00%
    mpki                             |        1.65 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.21 |        0.49 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    32181574 |   487738315 |   227951128 |    82461675 |   326284365 |   261033646 |   148405776 |   275757078 |   136152877 |    43801034 |   136081269 |    48906593 |   511065286 |    62410497 |    31454514 |   787151083
    num cache misses                 |       36064 |    16153412 |      666343 |      111524 |       58348 |     8143853 |      133141 |     1416057 |       76129 |      954752 |     7939760 |      380004 |     4434800 |       60803 |       59565 |     7448316
    miss rate                        |       0.11% |       3.31% |       0.29% |       0.14% |       0.02% |       3.12% |       0.09% |       0.51% |       0.06% |       2.18% |       5.83% |       0.78% |       0.87% |       0.10% |       0.19% |       0.95%
    mpki                             |        0.13 |        4.85 |        0.33 |        0.12 |        0.02 |        4.37 |        0.07 |        0.67 |        0.07 |        3.82 |        8.11 |        0.69 |        1.05 |        0.10 |        0.16 |        1.55
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    96103839 |  1596368873 |   955401635 |   362260434 |  1042567615 |   727000151 |  1116282457 |   713292940 |   524915433 |   116504258 |   380663077 |   150673180 |  1775833427 |   216329831 |   102402844 |  1564455541
    num cache misses                 |    11415446 |    53825839 |     5864118 |     9188681 |    27720930 |     9027543 |    10495987 |     2942917 |     8124609 |     6662629 |     8176056 |    28427811 |     8431035 |     7759979 |     5482930 |       69760
    miss rate                        |      11.88% |       3.37% |       0.61% |       2.54% |       2.66% |       1.24% |       0.94% |       0.41% |       1.55% |       5.72% |       2.15% |      18.87% |       0.47% |       3.59% |       5.35% |       0.00%
    mpki                             |       41.18 |       16.17 |        2.89 |       10.01 |        8.10 |        4.85 |        5.41 |        1.39 |        7.12 |       26.65 |        8.35 |       51.37 |        2.00 |       12.53 |       14.74 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12514344 |    69997883 |     6537600 |     9301361 |    27889394 |    17684759 |    10644537 |     4936777 |     8874189 |     8980387 |    16521999 |    28807821 |    12924567 |     8916048 |     5589146 |     7527590
    num cache misses                 |    10135145 |    10919824 |     4596755 |     6616823 |      957916 |     7848205 |     7347748 |     1975478 |     7639323 |     6540643 |     7933185 |    18721784 |     1364742 |     6349926 |     5134354 |      203054
    miss rate                        |      80.99% |      15.60% |      70.31% |      71.14% |       3.43% |      44.38% |      69.03% |      40.02% |      86.08% |      72.83% |      48.02% |      64.99% |      10.56% |      71.22% |      91.86% |       2.70%
    mpki                             |       36.56 |        3.28 |        2.26 |        7.21 |        0.28 |        4.22 |        3.79 |        0.93 |        6.69 |       26.16 |        8.10 |       33.83 |        0.32 |       10.26 |       13.80 |        0.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11198449 |    10942741 |     4604666 |     6619856 |     1071596 |     8363714 |     7364030 |     2563399 |     8406350 |     7905800 |     8339883 |    18721790 |     1424728 |     7461305 |     5181129 |      212568
    num cache misses                 |     6406137 |      420073 |     2853624 |     6367162 |      650943 |     1408039 |     4439115 |      881663 |     2208433 |     4572610 |     2343314 |    13717141 |      386855 |     5606803 |     4502086 |      200588
    miss rate                        |      57.21% |       3.84% |      61.97% |      96.18% |      60.75% |      16.84% |      60.28% |      34.39% |      26.27% |      57.84% |      28.10% |      73.27% |      27.15% |      75.15% |      86.89% |      94.36%
    mpki                             |       23.11 |        0.13 |        1.40 |        6.94 |        0.19 |        0.76 |        2.29 |        0.42 |        1.94 |       18.29 |        2.39 |       24.79 |        0.09 |        9.06 |       12.10 |        0.04
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    84610995 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      379.33 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      269.32 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
