                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   271804172 |  3140732343 |  2018049878 |   892852359 |  3396966226 |  1458968656 |  1963522837 |  1998539606 |   971291778 |   249999886 |   970919875 |   456504027 |  4153153675 |   610806982 |   358655991 |  4894093052
  Cycles                             |  2654985930 |  2654985809 |  2654986372 |  2654985918 |  2654985762 |  2654985710 |  2654986254 |  2654985740 |  2654985687 |  2654981307 |  2654986562 |  2654986246 |  2654985622 |  2654985985 |  2654986576 |  2654985900
  IPC                                |        0.10 |        1.18 |        0.76 |        0.34 |        1.28 |        0.55 |        0.74 |        0.75 |        0.37 |        0.09 |        0.37 |        0.17 |        1.56 |        0.23 |        0.14 |        1.84
  Time (ns)                          |   884995310 |   884995270 |   884995457 |   884995306 |   884995254 |   884995237 |   884995418 |   884995247 |   884995229 |   884993769 |   884995521 |   884995415 |   884995207 |   884995328 |   884995525 |   884995300
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46520570 |   252621502 |   114625524 |    20051933 |   149308627 |   187475945 |    90416210 |   305572836 |    59031773 |    34399075 |   146609731 |     4118539 |   276938659 |    32594536 |    28399430 |   903207899
  num incorrect                      |     4152064 |    42414631 |    19380697 |      355828 |     8480191 |    43938703 |      751477 |    78283118 |    35524989 |     4720676 |    32353338 |       27530 |    47450731 |      762824 |     2326381 |    61616173
  misprediction rate                 |       8.19% |      14.38% |      14.46% |       1.74% |       5.37% |      18.99% |       0.82% |      20.39% |      37.57% |      12.07% |      18.08% |       0.66% |      14.63% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.28 |       13.50 |        9.60 |        0.40 |        2.50 |       30.12 |        0.38 |       39.17 |       36.57 |       18.88 |       33.32 |        0.06 |       11.43 |        1.25 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
