                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   371747946 |  6194873041 |   275641417 |   374103475 |   249999973 |  1348739873 |   626240621 |   254556924 |  4090618744 |   600141484 |  1717778997 |   473289759 |  3775996961 |  1283549942 |  2271801819 |  4517265815
  Cycles                             |  3470447950 |  3470446962 |  3470447211 |  3470446998 |  3470443634 |  3470446983 |  3470448084 |  3470448539 |  3470446940 |  3470447881 |  3470447559 |  3470447586 |  3470446866 |  3470448224 |  3470447737 |  3470448046
  IPC                                |        0.11 |        1.79 |        0.08 |        0.11 |        0.07 |        0.39 |        0.18 |        0.07 |        1.18 |        0.17 |        0.49 |        0.14 |        1.09 |        0.37 |        0.65 |        1.30
  Time (ns)                          |  1156815984 |  1156815654 |  1156815737 |  1156815666 |  1156814545 |  1156815661 |  1156816028 |  1156816180 |  1156815647 |  1156815961 |  1156815853 |  1156815862 |  1156815622 |  1156816075 |  1156815913 |  1156816016
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29464838 |  1143267162 |    46959185 |     7102530 |    40600608 |    81964698 |    38405705 |    35013502 |   179890148 |    18607176 |   186976842 |     4268679 |   303627994 |     1673223 |   129206682 |   602457348
  num incorrect                      |     2411303 |    77992450 |     4253762 |     9869462 |     2521753 |    49322651 |     1340072 |     4805044 |    10221833 |     8895355 |    28570562 |       28532 |    51016793 |       28356 |    21835154 |    60654712
  misprediction rate                 |       7.56% |       6.39% |       8.31% |      58.15% |       5.85% |      37.57% |       3.37% |      12.07% |       5.38% |      32.34% |      13.25% |       0.66% |      14.39% |       1.67% |      14.46% |       9.15%
  mpki                               |        6.49 |       12.59 |       15.43 |       26.38 |       10.09 |       36.57 |        2.14 |       18.88 |        2.50 |       14.82 |       16.63 |        0.06 |       13.51 |        0.02 |        9.61 |       13.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31432552 |  1015804316 |    32039160 |    41225886 |    41868591 |   160941242 |    59652248 |    44597332 |   390160767 |    46656051 |   201707591 |    41828301 |   553125353 |   147022247 |   254856430 |   676283529
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2990
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
