                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3961742818 |   878654978 |  4001022556 |   249999989 |  3911415655 |  3009741127 |   496693383 |   929424056
  Cycles                             |  4432275695 |  4432275810 |  4432275318 |  4432272428 |  4432275312 |  4432275300 |  4432275557 |  4432275314
  IPC                                |        0.89 |        0.20 |        0.90 |        0.06 |        0.88 |        0.68 |        0.11 |        0.21
  Time (ns)                          |  1477425232 |  1477425270 |  1477425106 |  1477424143 |  1477425104 |  1477425100 |  1477425186 |  1477425105
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   213581331 |   120809673 |    73900392 |    43244780 |   503399464 |    69395333 |   116351825 |   156892481
  num incorrect                      |   150624112 |    16596438 |    11283698 |    11689069 |   117595103 |     1237821 |    12911268 |    14486895
  misprediction rate                 |      41.36% |      12.08% |      13.25% |      21.28% |      18.94% |       1.75% |       9.99% |       8.45%
  mpki                               |       38.02 |       18.89 |        2.82 |       46.76 |       30.06 |        0.41 |       25.99 |       15.59
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   321424094 |   153947677 |   380698191 |    23761816 |   548584977 |   268962660 |    41994044 |   107843882
    num misses                       |          52 |         105 |         122 |           3 |         267 |           4 |       34659 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1166683674 |   409430066 |  2033161759 |    88558906 |  1529411382 |  1182034277 |   172133546 |   324012743
    num misses                       |       70601 |    15950344 |     4499841 |    21160106 |     2716227 |      631305 |     2651952 |     5583172
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.54% |       1.72%
    mpki                             |        0.02 |       18.15 |        1.12 |       84.64 |        0.69 |        0.21 |        5.34 |        6.01
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       70653 |    15950449 |     4499963 |    21160109 |     2716494 |      631309 |     2686611 |     5583214
    num misses                       |       63018 |     4776230 |       62020 |    10898340 |      433324 |      328212 |     2271200 |     1509244
    miss rate                        |      89.19% |      29.94% |       1.38% |      51.50% |      15.95% |      51.99% |      84.54% |      27.03%
    mpki                             |        0.02 |        5.44 |        0.02 |       43.59 |        0.11 |        0.11 |        4.57 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   321424094 |   153947677 |   380698191 |    23761816 |   548584977 |   268962660 |    41994044 |   107843882
    num cache misses                 |      118882 |     3344542 |      687580 |      189989 |    17090364 |      387448 |      802557 |      123398
    miss rate                        |       0.04% |       2.17% |       0.18% |       0.80% |       3.12% |       0.14% |       1.91% |       0.11%
    mpki                             |        0.03 |        3.81 |        0.17 |        0.76 |        4.37 |        0.13 |        1.62 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1166683674 |   409430066 |  2033161759 |    88558906 |  1529411382 |  1182034277 |   172133546 |   324012743
    num cache misses                 |     4432657 |    23344729 |    31183286 |    28756460 |    19018644 |    30643869 |    14804988 |    37929598
    miss rate                        |       0.38% |       5.70% |       1.53% |      32.47% |       1.24% |       2.59% |       8.60% |      11.71%
    mpki                             |        1.12 |       26.57 |        7.79 |      115.03 |        4.86 |       10.18 |       29.81 |       40.81
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4739941 |    31220283 |    32427812 |    32641397 |    37254503 |    31034641 |    15645867 |    41796475
    num cache misses                 |     4358324 |    22925503 |    16737022 |    24332785 |    16604350 |    21509029 |    14952203 |    33553910
    miss rate                        |      91.95% |      73.43% |      51.61% |      74.55% |      44.57% |      69.31% |      95.57% |      80.28%
    mpki                             |        1.10 |       26.09 |        4.18 |       97.33 |        4.25 |        7.15 |       30.10 |       36.10
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4549958 |    27463174 |    17294417 |    28053483 |    17754688 |    21518230 |    14991646 |    37299089
    num cache misses                 |     4330343 |    15334623 |     3532315 |    17229009 |     3295190 |    20640917 |    14375317 |    21778363
    miss rate                        |      95.17% |      55.84% |      20.42% |      61.41% |      18.56% |      95.92% |      95.89% |      58.39%
    mpki                             |        1.09 |       17.45 |        0.88 |       68.92 |        0.84 |        6.86 |       28.94 |       23.43
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   130981837 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      177.89 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       67.88 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
