                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4022637553 |   886644977 |  4045903558 |   249999989 |  3929898066 |  3055642106 |   505982422 |   934775328
  Cycles                             |  4455749218 |  4455749651 |  4455749484 |  4455747442 |  4455749211 |  4455749292 |  4455749445 |  4455749412
  IPC                                |        0.90 |        0.20 |        0.91 |        0.06 |        0.88 |        0.69 |        0.11 |        0.21
  Time (ns)                          |  1485249739 |  1485249884 |  1485249828 |  1485249147 |  1485249737 |  1485249764 |  1485249815 |  1485249804
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   219432997 |   121889256 |    76872560 |    43244780 |   505610436 |    70262285 |   118559138 |   157683697
  num incorrect                      |   151724134 |    16747662 |    11685578 |    11689069 |   118202111 |     1252274 |    13161275 |    14591827
  misprediction rate                 |      40.88% |      12.08% |      13.20% |      21.28% |      18.95% |       1.75% |       9.99% |       8.47%
  mpki                               |       37.72 |       18.89 |        2.89 |       46.76 |       30.08 |        0.41 |       26.01 |       15.61
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   329443000 |   155332287 |   385787015 |    23761816 |   551175371 |   273209651 |    42762313 |   108389447
    num misses                       |          52 |         105 |         122 |           3 |         270 |           4 |       34915 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1188768046 |   413167294 |  2055128638 |    88558906 |  1536950276 |  1198878295 |   175309544 |   325560364
    num misses                       |       72283 |    16086037 |     4571834 |    21160175 |     2724972 |      635239 |     2681318 |     5606118
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.72%
    mpki                             |        0.02 |       18.14 |        1.13 |       84.64 |        0.69 |        0.21 |        5.30 |        6.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       72335 |    16086142 |     4571956 |    21160178 |     2725242 |      635243 |     2716233 |     5606160
    num misses                       |       64604 |     4812847 |       63068 |    10898370 |      435935 |      332037 |     2296140 |     1514984
    miss rate                        |      89.31% |      29.92% |       1.38% |      51.50% |      16.00% |      52.27% |      84.53% |      27.02%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.54 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   329443000 |   155332287 |   385787015 |    23761816 |   551175371 |   273209651 |    42762313 |   108389447
    num cache misses                 |      120921 |     3375069 |      705099 |      189979 |    17183938 |      388109 |      809525 |      124179
    miss rate                        |       0.04% |       2.17% |       0.18% |       0.80% |       3.12% |       0.14% |       1.89% |       0.11%
    mpki                             |        0.03 |        3.81 |        0.17 |        0.76 |        4.37 |        0.13 |        1.60 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1188768046 |   413167294 |  2055128638 |    88558906 |  1536950276 |  1198878295 |   175309544 |   325560364
    num cache misses                 |     4533923 |    23547769 |    31839527 |    28756504 |    19088435 |    30881772 |    15078225 |    38095734
    miss rate                        |       0.38% |       5.70% |       1.55% |      32.47% |       1.24% |       2.58% |       8.60% |      11.70%
    mpki                             |        1.13 |       26.56 |        7.87 |      115.03 |        4.86 |       10.11 |       29.80 |       40.75
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4845579 |    31490339 |    33108830 |    32640537 |    37424542 |    31273175 |    15926557 |    41970753
    num cache misses                 |     4460064 |    23128534 |    16943409 |    24332752 |    16660720 |    21747343 |    15228172 |    33701645
    miss rate                        |      92.04% |      73.45% |      51.17% |      74.55% |      44.52% |      69.54% |      95.61% |      80.30%
    mpki                             |        1.11 |       26.09 |        4.19 |       97.33 |        4.24 |        7.12 |       30.10 |       36.05
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4654011 |    27702663 |    17508110 |    28052597 |    17817776 |    21756393 |    15268105 |    37454184
    num cache misses                 |     4430856 |    15476115 |     3558960 |    17231441 |     3323166 |    20877735 |    14662591 |    21898088
    miss rate                        |      95.21% |      55.87% |      20.33% |      61.43% |      18.65% |      95.96% |      96.03% |      58.47%
    mpki                             |        1.10 |       17.45 |        0.88 |       68.93 |        0.85 |        6.83 |       28.98 |       23.43
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   132214311 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      176.45 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       66.44 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
