                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   310554448 |  2241069507 |  1981721424 |   999667900 |  2928413746 |  1347090849 |  1705564706 |  2068462897 |   580041373 |   249999886 |   991096250 |   499979411 |  3522607859 |   670539276 |  5560282907 |  4677215323
  Cycles                             |  2946024238 |  2946023654 |  2946024422 |  2946023656 |  2946023400 |  2946024945 |  2946023400 |  2946023414 |  2946023411 |  2946019649 |  2946023345 |  2946023942 |  2946024053 |  2946023400 |  2946024283 |  2946023401
  IPC                                |        0.11 |        0.76 |        0.67 |        0.34 |        0.99 |        0.46 |        0.58 |        0.70 |        0.20 |        0.08 |        0.34 |        0.17 |        1.20 |        0.23 |        1.89 |        1.59
  Time (ns)                          |   982008080 |   982007885 |   982008141 |   982007886 |   982007800 |   982008315 |   982007800 |   982007805 |   982007804 |   982006550 |   982007782 |   982007981 |   982008018 |   982007800 |   982008095 |   982007801
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    52109908 |   180192058 |   113042664 |    23063265 |   128666373 |   173545875 |    78536299 |   316089015 |    35235759 |    34399075 |   150707685 |     4541849 |   234481509 |    35732463 |   440751772 |   863182589
  num incorrect                      |     4793249 |    30272532 |    19154423 |      411442 |     7324540 |    40571548 |      652204 |    81133277 |    21203013 |     4720676 |    32483952 |       30433 |    40287392 |      835891 |    36034548 |    58885604
  misprediction rate                 |       8.42% |      14.38% |      14.49% |       1.75% |       5.39% |      18.95% |       0.82% |      20.43% |      37.57% |      12.07% |      17.73% |       0.67% |      14.66% |       2.29% |       7.56% |       6.39%
  mpki                               |       15.43 |       13.51 |        9.67 |        0.41 |        2.50 |       30.12 |        0.38 |       39.22 |       36.55 |       18.88 |       32.78 |        0.06 |       11.44 |        1.25 |        6.48 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    36294503 |   328277572 |   222618632 |    89331530 |   279334494 |   188861403 |   130478792 |   269149257 |    69187663 |    43801034 |   137003526 |    44189046 |   427403884 |    67124725 |   465780195 |   766946948
    num misses                       |          42 |          65 |          56 |           4 |           8 |         157 |          43 |          19 |          10 |          84 |         247 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
