                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  221285282
  IPC                              |       0.45
  Time (ns)                        |   73761761
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533869
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533887
    num misses                     |     292188
    miss rate                      |     54.73%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      85439
    miss rate                      |      0.70%
    mpki                           |       0.85
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1735575
    miss rate                      |      3.83%
    mpki                           |      17.36
  Cache L2                         |           
    num cache accesses             |    2450305
    num cache misses               |    1739326
    miss rate                      |     70.98%
    mpki                           |      17.39
  Cache L3                         |           
    num cache accesses             |    2369204
    num cache misses               |    1702638
    miss rate                      |     71.87%
    mpki                           |      17.03
DRAM summary                       |           
  num dram accesses                |    3388892
  average dram access latency (ns) |      52.00
  average dram queueing delay      |       1.99
Coherency Traffic                  |           
  num loads from dram              |    1155388
  num loads from dram cache        |          0
  num loads from remote cache      |          0
