                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  539265610 |  1523585898 |  249999898 |  846667724 |  1250701948 |  1269793727 |  426316878 |  259160002
  Cycles                             |  880490865 |   880490807 |  880487952 |  880490804 |   880490795 |   880490772 |  880491007 |  880491000
  IPC                                |       0.61 |        1.73 |       0.28 |       0.96 |        1.42 |        1.44 |       0.48 |       0.29
  Time (ns)                          |  293496955 |   293496936 |  293495984 |  293496935 |   293496932 |   293496924 |  293497003 |  293497000
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   81949241 |   101290927 |    4856955 |   17320406 |   110794910 |    58470652 |   22781186 |   20524374
  num incorrect                      |   17689703 |    17424003 |    6669357 |    2560967 |    18477184 |      486201 |     532998 |    1677602
  misprediction rate                 |     17.75% |      14.68% |     57.86% |     12.88% |      14.29% |       0.82% |      2.29% |      7.56%
  mpki                               |      32.80 |       11.44 |      26.68 |       3.02 |       14.77 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   74567950 |   184823403 |   27532058 |   81060585 |   142030732 |    97141980 |   43036842 |   21756143
    num misses                       |        178 |          18 |         14 |         70 |         510 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  209475749 |   642284565 |   93614435 |  426287309 |   523014504 |   730681379 |  150680444 |   71432250
    num misses                       |    1120050 |     4552944 |     661938 |    1014487 |      275385 |       98255 |     229119 |     346092
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.48%
    mpki                             |       2.08 |        2.99 |       2.65 |       1.20 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1120228 |     4552962 |     661952 |    1014557 |      275895 |       98298 |     229166 |     346134
    num misses                       |     104713 |       35015 |     661946 |      13982 |        8940 |       28665 |      73053 |     107727
    miss rate                        |      9.35% |       0.77% |    100.00% |      1.38% |       3.24% |      29.16% |     31.88% |     31.12%
    mpki                             |       0.19 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   74567950 |   184823403 |   27532058 |   81060585 |   142030732 |    97141980 |   43036842 |   21756143
    num cache misses                 |    4365110 |     1598503 |      20966 |     152242 |     1950847 |       87464 |      43454 |      41693
    miss rate                        |      5.85% |       0.86% |      0.08% |      0.19% |       1.37% |       0.09% |      0.10% |      0.19%
    mpki                             |       8.09 |        1.05 |       0.08 |       0.18 |        1.56 |        0.07 |       0.10 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  209475749 |   642284565 |   93614435 |  426287309 |   523014504 |   730681379 |  150680444 |   71432250
    num cache misses                 |    4749334 |     3030515 |    7312625 |    6832557 |     4869245 |     6870107 |    5325727 |    3803013
    miss rate                        |      2.27% |       0.47% |      7.81% |      1.60% |       0.93% |       0.94% |      3.53% |      5.32%
    mpki                             |       8.81 |        1.99 |      29.25 |       8.07 |        3.89 |        5.41 |      12.49 |      14.67
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    9307629 |     4650159 |    8278415 |    7064515 |     6830167 |     6963895 |    6062791 |    3874832
    num cache misses                 |    4625524 |      481059 |    7333582 |    3534082 |     2717424 |     4808839 |    4374425 |    3562023
    miss rate                        |     49.70% |      10.35% |     88.59% |     50.03% |      39.79% |      69.05% |     72.15% |     91.93%
    mpki                             |       8.58 |        0.32 |      29.33 |       4.17 |        2.17 |        3.79 |      10.26 |      13.74
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4818980 |      502659 |    8278406 |    3613896 |     2727686 |     4815347 |    5078881 |    3592238
    num cache misses                 |    1126844 |      130741 |    7313316 |     571899 |      229843 |     1981262 |    3764387 |    3025501
    miss rate                        |     23.38% |      26.01% |     88.34% |     15.82% |       8.43% |      41.14% |     74.12% |     84.22%
    mpki                             |       2.09 |        0.09 |      29.25 |       0.68 |        0.18 |        1.56 |       8.83 |      11.67
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   25590727 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     175.32 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      65.31 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     87.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
