                                   | Core 0    
  Instructions                     |   99999908
  Cycles                           |  254027414
  IPC                              |       0.39
  Time (ns)                        |   84675805
Branch predictor stats             |           
  num correct                      |   17043047
  num incorrect                    |    1330253
  misprediction rate               |      7.24%
  mpki                             |      13.30
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11969879
    num misses                     |         41
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35925434
    num misses                     |     636120
    miss rate                      |      1.77%
    mpki                           |       6.36
  L2 TLB                           |           
    num accesses                   |     636161
    num misses                     |     174332
    miss rate                      |     27.40%
    mpki                           |       1.74
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11969879
    num cache misses               |      12748
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   35925434
    num cache misses               |    4549066
    miss rate                      |     12.66%
    mpki                           |      45.49
  Cache L2                         |           
    num cache accesses             |    5485721
    num cache misses               |    4016705
    miss rate                      |     73.22%
    mpki                           |      40.17
  Cache L3                         |           
    num cache accesses             |    4940792
    num cache misses               |    3729986
    miss rate                      |     75.49%
    mpki                           |      37.30
DRAM summary                       |           
  num dram accesses                |    5247052
  average dram access latency (ns) |      59.62
  average dram queueing delay      |       4.61
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
