                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  215279067
  IPC                              |       0.46
  Time (ns)                        |   71759689
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533940
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533958
    num misses                     |     292202
    miss rate                      |     54.72%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      85848
    miss rate                      |      0.71%
    mpki                           |       0.86
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1736456
    miss rate                      |      3.83%
    mpki                           |      17.36
  Cache L2                         |           
    num cache accesses             |    2450766
    num cache misses               |    1740618
    miss rate                      |     71.02%
    mpki                           |      17.41
  Cache L3                         |           
    num cache accesses             |    2369667
    num cache misses               |    1703931
    miss rate                      |     71.91%
    mpki                           |      17.04
DRAM summary                       |           
  num dram accesses                |    3391478
  average dram access latency (ns) |      51.99
  average dram queueing delay      |       1.98
Coherency Traffic                  |           
  num loads from dram              |    1155667
  num loads from dram cache        |          0
  num loads from remote cache      |          0
