                                   | Core 0     
  Instructions                     |   499999953
  Cycles                           |  2444110509
  IPC                              |        0.20
  Time (ns)                        |   814703503
Branch predictor stats             |            
  num correct                      |   117334005
  num incorrect                    |    13097774
  misprediction rate               |      10.04%
  mpki                             |       26.20
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    42182723
    num misses                     |       31643
    miss rate                      |       0.08%
    mpki                           |        0.06
  D-TLB                            |            
    num accesses                   |   172899823
    num misses                     |     2618892
    miss rate                      |       1.51%
    mpki                           |        5.24
  L2 TLB                           |            
    num accesses                   |     2650535
    num misses                     |     2141563
    miss rate                      |      80.80%
    mpki                           |        4.28
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    42182723
    num cache misses               |      735394
    miss rate                      |       1.74%
    mpki                           |        1.47
  Cache L1-D                       |            
    num cache accesses             |   172899823
    num cache misses               |    14903264
    miss rate                      |       8.62%
    mpki                           |       29.81
  Cache L2                         |            
    num cache accesses             |    15652808
    num cache misses               |    15052382
    miss rate                      |      96.16%
    mpki                           |       30.10
  Cache L3                         |            
    num cache accesses             |    15066644
    num cache misses               |    12759337
    miss rate                      |      84.69%
    mpki                           |       25.52
DRAM summary                       |            
  num dram accesses                |    12809742
  average dram access latency (ns) |      104.54
  average dram queueing delay      |       19.50
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
