                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1328469195 |  2231804399 |  2031600728 |  1674078760 |   920754402 |   572360297 |  1438672435 |   281636737 |  2319795774 |   558361905 |  2191861008 |   816750092 |  1392918569 |  2741177100 |  1416233133
  Cycles                             |  1636054486 |  1636058331 |  1636058156 |  1636059076 |  1636058201 |  1636058682 |  1636058619 |  1636058408 |  1636058764 |  1636058230 |  1636058445 |  1636058195 |  1636058171 |  1636058238 |  1636058400 |  1636058205
  IPC                                |        0.15 |        0.81 |        1.36 |        1.24 |        1.02 |        0.56 |        0.35 |        0.88 |        0.17 |        1.42 |        0.34 |        1.34 |        0.50 |        0.85 |        1.68 |        0.87
  Time (ns)                          |   545351496 |   545352777 |   545352719 |   545353026 |   545352734 |   545352894 |   545352873 |   545352803 |   545352922 |   545352744 |   545352815 |   545352732 |   545352724 |   545352746 |   545352800 |   545352735
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    70365652 |   197436438 |    93553243 |    95761028 |    55948973 |    30967763 |   220123253 |    47480394 |   101856684 |    34433686 |   176279384 |    18670278 |    26642350 |   182623582 |   213612698
  num incorrect                      |     4720676 |    50904017 |    32932590 |      777873 |    16252950 |    33669450 |      724423 |    56321382 |     4336015 |     5789822 |     1117264 |    29598038 |      331486 |     3976189 |    31338968 |    23950670
  misprediction rate                 |      12.07% |      41.98% |      14.30% |       0.82% |      14.51% |      37.57% |       2.29% |      20.37% |       8.37% |       5.38% |       3.14% |      14.38% |       1.74% |      12.99% |      14.65% |      10.08%
  mpki                               |       18.88 |       38.32 |       14.76 |        0.38 |        9.71 |       36.57 |        1.27 |       39.15 |       15.40 |        2.50 |        2.00 |       13.50 |        0.41 |        2.85 |       11.43 |       16.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   107424691 |   253323544 |   155423523 |   188277147 |   109830239 |    57884401 |   187159890 |    32688970 |   221392951 |    53092941 |   321114441 |    73438319 |   132856387 |   332621293 |   226625077
    num misses                       |          84 |          52 |         830 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   390499746 |   933490390 |  1169053744 |   785723930 |   423450434 |   199023402 |   484150804 |    98362531 |   707501572 |   184345280 |  1050790874 |   319516957 |   706516923 |  1155828868 |   569394027
    num misses                       |     4543723 |       22685 |      493683 |      157285 |      504915 |     2897130 |      297028 |     2138931 |     1702745 |      221155 |     1571668 |     5872264 |      164277 |     1626411 |     8201024 |     3092010
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.73% |       0.03% |       0.85% |       0.56% |       0.05% |       0.23% |       0.71% |       0.54%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.52 |        1.49 |        6.05 |        0.10 |        2.81 |        2.68 |        0.20 |        1.17 |        2.99 |        2.18
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4543807 |       22737 |      494513 |      157328 |      504971 |     2897140 |      297075 |     2138950 |     1702787 |      221163 |     1571690 |     5872329 |      164281 |     1626489 |     8201042 |     3100308
    num misses                       |     1361721 |       20341 |       15786 |       45763 |       79599 |     2301035 |       96753 |      447907 |      482319 |        5698 |      143982 |       36862 |       88470 |       21849 |       62801 |      444794
    miss rate                        |      29.97% |      89.46% |       3.19% |      29.09% |      15.76% |      79.42% |      32.57% |      20.94% |      28.33% |       2.58% |       9.16% |       0.63% |      53.85% |       1.34% |       0.77% |      14.35%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.71 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.31
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   107424691 |   253323544 |   155423523 |   188277147 |   109830239 |    57884401 |   187159890 |    32688970 |   221392951 |    53092941 |   321114441 |    73438319 |   132856387 |   332621293 |   226625077
    num cache misses                 |      944118 |       29423 |     3489591 |      139933 |      544497 |       61034 |       55724 |      959056 |       37084 |       38532 |      352885 |    10670011 |       97872 |      244057 |     2880755 |     4175596
    miss rate                        |       2.16% |       0.03% |       1.38% |       0.09% |       0.29% |       0.06% |       0.10% |       0.51% |       0.11% |       0.02% |       0.66% |       3.32% |       0.13% |       0.18% |       0.87% |       1.84%
    mpki                             |        3.78 |        0.02 |        1.56 |        0.07 |        0.33 |        0.07 |        0.10 |        0.67 |        0.13 |        0.02 |        0.63 |        4.87 |        0.12 |        0.18 |        1.05 |        2.95
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   390499746 |   933490390 |  1169053744 |   785723930 |   423450434 |   199023402 |   484150804 |    98362531 |   707501572 |   184345280 |  1050790874 |   319516957 |   706516923 |  1155828868 |   569394027
    num cache misses                 |     6645683 |     1403065 |     8657895 |    10989224 |     4808715 |     6546908 |     7127865 |     1990183 |    11638089 |    18808311 |    11065219 |    35371491 |     8058334 |    11005470 |     5467552 |     5174901
    miss rate                        |       5.70% |       0.36% |       0.93% |       0.94% |       0.61% |       1.55% |       3.58% |       0.41% |      11.83% |       2.66% |       6.00% |       3.37% |       2.52% |       1.56% |       0.47% |       0.91%
    mpki                             |       26.58 |        1.06 |        3.88 |        5.41 |        2.87 |        7.11 |       12.45 |        1.38 |       41.32 |        8.11 |       19.82 |       16.14 |        9.87 |        7.90 |        1.99 |        3.65
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8791891 |     1476483 |    12165183 |    11136065 |     5358785 |     7118304 |     8111858 |     3339132 |    12659700 |    18917439 |    12198671 |    46052594 |     8156640 |    11373983 |     8385128 |     9517542
    num cache misses                 |     6520296 |     1364910 |     4824202 |     7689910 |     3769545 |     6153987 |     5853801 |     1326297 |    10334129 |      623510 |     5244677 |     7136550 |     5773195 |     5801810 |      866261 |     5042234
    miss rate                        |      74.16% |      92.44% |      39.66% |      69.05% |      70.34% |      86.45% |      72.16% |      39.72% |      81.63% |       3.30% |      42.99% |      15.50% |      70.78% |      51.01% |      10.33% |      52.98%
    mpki                             |       26.08 |        1.03 |        2.16 |        3.79 |        2.25 |        6.68 |       10.23 |        0.92 |       36.69 |        0.27 |        9.39 |        3.26 |        7.07 |        4.17 |        0.32 |        3.56
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7723844 |     1409643 |     4842191 |     7696903 |     3775626 |     6738527 |     6794511 |     1722965 |    11319039 |      696256 |     6027018 |     7150201 |     5774299 |     5926415 |      903891 |     5209943
    num cache misses                 |     4083201 |     1354729 |      416428 |     2638910 |     2015745 |     1634595 |     5024999 |      578171 |     5781138 |      411383 |     2876587 |      251587 |     5471877 |      950429 |      233329 |     1509688
    miss rate                        |      52.86% |      96.10% |       8.60% |      34.29% |      53.39% |      24.26% |      73.96% |      33.56% |      51.07% |      59.09% |      47.73% |       3.52% |      94.76% |      16.04% |      25.81% |      28.98%
