                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  220035912
  IPC                              |       0.45
  Time (ns)                        |   73345304
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533856
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533874
    num misses                     |     292188
    miss rate                      |     54.73%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      85843
    miss rate                      |      0.70%
    mpki                           |       0.86
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1735890
    miss rate                      |      3.83%
    mpki                           |      17.36
  Cache L2                         |           
    num cache accesses             |    2453364
    num cache misses               |    1740047
    miss rate                      |     70.92%
    mpki                           |      17.40
  Cache L3                         |           
    num cache accesses             |    2372265
    num cache misses               |    1703359
    miss rate                      |     71.80%
    mpki                           |      17.03
DRAM summary                       |           
  num dram accesses                |    3390334
  average dram access latency (ns) |      52.03
  average dram queueing delay      |       2.03
Coherency Traffic                  |           
  num loads from dram              |    1158144
  num loads from dram cache        |          0
  num loads from remote cache      |          0
