                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   389043800 |  3162341836 |  2038782646 |   963516414 |  3680908654 |  1543276769 |  3106113296 |  2056311131 |   878486835 |   249999886 |   973683025 |   497144067 |  4297024027 |   668422548 |   394744072 |  5186786470
  Cycles                             |  2840320954 |  2840320213 |  2840320216 |  2840320211 |  2840320614 |  2840320871 |  2840320219 |  2840320259 |  2840320219 |  2840316065 |  2840322379 |  2840321088 |  2840320219 |  2840320217 |  2840320493 |  2840320219
  IPC                                |        0.14 |        1.11 |        0.72 |        0.34 |        1.30 |        0.54 |        1.09 |        0.72 |        0.31 |        0.09 |        0.34 |        0.18 |        1.51 |        0.24 |        0.14 |        1.83
  Time (ns)                          |   946773652 |   946773405 |   946773406 |   946773404 |   946773538 |   946773624 |   946773407 |   946773420 |   946773407 |   946772022 |   946774127 |   946773696 |   946773407 |   946773406 |   946773498 |   946773407
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    66107009 |   254377271 |   115701587 |    22043915 |   161965469 |   198934336 |   143025134 |   314226743 |    53373445 |    34399075 |   147013433 |     4500892 |   286038831 |    35675866 |    31312026 |   957224612
  num incorrect                      |     6058564 |    42708735 |    19593638 |      392616 |     9210453 |    46494030 |     1188177 |    80657804 |    32118475 |     4720676 |    32437696 |       30129 |    49146316 |      834587 |     2575291 |    65300899
  misprediction rate                 |       8.40% |      14.38% |      14.48% |       1.75% |       5.38% |      18.94% |       0.82% |      20.43% |      37.57% |      12.07% |      18.08% |       0.66% |      14.66% |       2.29% |       7.60% |       6.39%
  mpki                               |       15.57 |       13.51 |        9.61 |        0.41 |        2.50 |       30.13 |        0.38 |       39.22 |       36.56 |       18.88 |       33.31 |        0.06 |       11.44 |        1.25 |        6.52 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    45096436 |   463311020 |   228521298 |    86292287 |   350961215 |   216216106 |   237621267 |   267557181 |   104792476 |    43801034 |   135601283 |    43937205 |   521332153 |    66897639 |    33129041 |   850503281
    num misses                       |          42 |          65 |          56 |           4 |           8 |         167 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   134434671 |  1516223192 |   959307152 |   379237637 |  1121253759 |   602048774 |  1787368483 |   692044139 |   404151683 |   116504258 |   378692571 |   135243707 |  1811740529 |   234807412 |   108724599 |  1690366709
    num misses                       |     2257058 |     8468632 |      619112 |      199757 |      358787 |     1073047 |      240558 |     3065424 |     2760371 |     4541157 |     2020712 |      241022 |    12873102 |      360728 |      538808 |          23
    miss rate                        |       1.68% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.50% |       0.00%
    mpki                             |        5.80 |        2.68 |        0.30 |        0.21 |        0.10 |        0.70 |        0.08 |        1.49 |        3.14 |       18.16 |        2.08 |        0.48 |        3.00 |        0.54 |        1.36 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     2257100 |     8468697 |      619168 |      199761 |      358795 |     1073214 |      240601 |     3065443 |     2760381 |     4541241 |     2020955 |      241025 |    12873120 |      360775 |      538850 |          62
    num misses                       |      626460 |       53565 |       97677 |      105707 |        8963 |      172424 |       69880 |      641478 |     2192362 |     1361636 |      197185 |      240841 |       98565 |      112301 |      169430 |          62
    miss rate                        |      27.76% |       0.63% |      15.78% |      52.92% |       2.50% |      16.07% |      29.04% |      20.93% |      79.42% |      29.98% |       9.76% |      99.92% |       0.77% |      31.13% |      31.44% |     100.00%
    mpki                             |        1.61 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.20 |        0.48 |        0.02 |        0.17 |        0.43 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    45096436 |   463311020 |   228521298 |    86292287 |   350961215 |   216216106 |   237621267 |   267557181 |   104792476 |    43801034 |   135601283 |    43937205 |   521332153 |    66897639 |    33129041 |   850503281
    num cache misses                 |       17745 |    13703302 |      378531 |       17087 |       16557 |     6234098 |       87637 |      987689 |       17094 |      484482 |     7743492 |       32544 |     4328732 |       17479 |       31203 |     7990701
    miss rate                        |       0.04% |       2.96% |       0.17% |       0.02% |       0.00% |       2.88% |       0.04% |       0.37% |       0.02% |       1.11% |       5.71% |       0.07% |       0.83% |       0.03% |       0.09% |       0.94%
    mpki                             |        0.05 |        4.33 |        0.19 |        0.02 |        0.00 |        4.04 |        0.03 |        0.48 |        0.02 |        1.94 |        7.95 |        0.07 |        1.01 |        0.03 |        0.08 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   134434671 |  1516223192 |   959307152 |   379237637 |  1121253759 |   602048774 |  1787368483 |   692044139 |   404151683 |   116504258 |   378692571 |   135243707 |  1811740529 |   234807412 |   108724599 |  1690366709
    num cache misses                 |    15825494 |    49971771 |     5759072 |     9732641 |    29799554 |     7413272 |    16072085 |     2711984 |     6277793 |     6506617 |     7688542 |    25423866 |     8459211 |     8263813 |     5831560 |      116118
    miss rate                        |      11.77% |       3.30% |       0.60% |       2.57% |       2.66% |       1.23% |       0.90% |       0.39% |       1.55% |       5.58% |       2.03% |      18.80% |       0.47% |       3.52% |       5.36% |       0.01%
    mpki                             |       40.68 |       15.80 |        2.82 |       10.10 |        8.10 |        4.80 |        5.17 |        1.32 |        7.15 |       26.03 |        7.90 |       51.14 |        1.97 |       12.36 |       14.77 |        0.02
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16890087 |    63691480 |     6156382 |     9774233 |    29938026 |    14123773 |    16175136 |     4276136 |     7040676 |     8470943 |    15869056 |    25456439 |    12877418 |     9427731 |     5920439 |     8128813
    num cache misses                 |    10615057 |      716811 |     3208719 |     6783343 |      693283 |     2142465 |     7831818 |     1124693 |     3351675 |     5164670 |     2645855 |    15466337 |      530687 |     6076413 |     4956361 |      209164
    miss rate                        |      62.85% |       1.13% |      52.12% |      69.40% |       2.32% |      15.17% |      48.42% |      26.30% |      47.60% |      60.97% |      16.67% |      60.76% |       4.12% |      64.45% |      83.72% |       2.57%
    mpki                             |       27.28 |        0.23 |        1.57 |        7.04 |        0.19 |        1.39 |        2.52 |        0.55 |        3.82 |       20.66 |        2.72 |       31.11 |        0.12 |        9.09 |       12.56 |        0.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11701513 |      735775 |     3277563 |     6815230 |      817245 |     2638162 |     7853382 |     1712677 |     4300718 |     6652561 |     3089747 |    15466366 |      620747 |     7279116 |     5030947 |      231158
    num cache misses                 |     6436821 |      708243 |     3115488 |     6777189 |      691061 |     2006221 |     3275277 |     1111007 |     2638161 |     4938703 |     2585542 |    15383287 |      528435 |     5986865 |     4945688 |      206728
    miss rate                        |      55.01% |      96.26% |      95.06% |      99.44% |      84.56% |      76.05% |      41.71% |      64.87% |      61.34% |      74.24% |      83.68% |      99.46% |      85.13% |      82.25% |      98.31% |      89.43%
    mpki                             |       16.55 |        0.22 |        1.53 |        7.03 |        0.19 |        1.30 |        1.05 |        0.54 |        3.00 |       19.75 |        2.66 |       30.94 |        0.12 |        8.96 |       12.53 |        0.04
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    90485091 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      375.69 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      265.68 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
