                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   277332663 |  3047268931 |  2007382418 |   915365904 |  3326633547 |  1719929284 |  1900602528 |  2037784855 |  1138281208 |   249999886 |   972107367 |   553919158 |  4064926578 |   618538376 |   371865504 |  4835644880
  Cycles                             |  2677766698 |  2677765516 |  2677765436 |  2677765848 |  2677765417 |  2677766577 |  2677765459 |  2677765500 |  2677765500 |  2677760677 |  2677765870 |  2677766022 |  2677765500 |  2677765721 |  2677765964 |  2677765500
  IPC                                |        0.10 |        1.14 |        0.75 |        0.34 |        1.24 |        0.64 |        0.71 |        0.76 |        0.43 |        0.09 |        0.36 |        0.21 |        1.52 |        0.23 |        0.14 |        1.81
  Time (ns)                          |   892588899 |   892588505 |   892588479 |   892588616 |   892588472 |   892588859 |   892588486 |   892588500 |   892588500 |   892586892 |   892588623 |   892588674 |   892588500 |   892588574 |   892588655 |   892588500
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    47091098 |   245059393 |   114163939 |    20686833 |   146268245 |   221285868 |    87512651 |   311331787 |    69168662 |    34399075 |   146770716 |     5024608 |   270656372 |    33419107 |    29469801 |   892421588
  num incorrect                      |     4275205 |    41176621 |    19316331 |      367552 |     8311514 |    51741150 |      726204 |    79940424 |    41623245 |     4720676 |    32384148 |       33648 |    46492922 |      781754 |     2412066 |    60880425
  misprediction rate                 |       8.32% |      14.39% |      14.47% |       1.75% |       5.38% |      18.95% |       0.82% |      20.43% |      37.57% |      12.07% |      18.08% |       0.67% |      14.66% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.42 |       13.51 |        9.62 |        0.40 |        2.50 |       30.08 |        0.38 |       39.23 |       36.57 |       18.88 |       33.31 |        0.06 |       11.44 |        1.26 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    32197968 |   446411579 |   225205362 |    82244051 |   317313573 |   241230863 |   145396725 |   265172234 |   135798203 |    43801034 |   135373661 |    48955937 |   493167931 |    62346052 |    31443622 |   792925438
    num misses                       |          42 |          65 |          56 |           4 |           8 |         172 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    96175266 |  1461066668 |   943963188 |   361297153 |  1013772309 |   672676778 |  1093674327 |   685881284 |   523546440 |   116504258 |   377949482 |   150823564 |  1713866594 |   216116355 |   102373546 |  1575932970
    num misses                       |     1617632 |     8150144 |      608293 |      186309 |      319152 |     1189433 |      146633 |     3040648 |     3583674 |     4542283 |     2014063 |      269366 |    12176602 |      339085 |      500290 |          23
    miss rate                        |       1.68% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.83 |        2.67 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.49 |        3.00 |        0.55 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1617674 |     8150209 |      608349 |      186313 |      319160 |     1189605 |      146676 |     3040667 |     3583684 |     4542367 |     2014306 |      269369 |    12176620 |      339132 |      500332 |          62
    num misses                       |      458566 |       51990 |       96171 |      101130 |        8094 |      190732 |       43097 |      636034 |     2846836 |     1361690 |      191869 |      269167 |       93101 |      104938 |      157796 |          62
    miss rate                        |      28.35% |       0.64% |      15.81% |      54.28% |       2.54% |      16.03% |      29.38% |      20.92% |      79.44% |      29.98% |       9.53% |      99.93% |       0.76% |      30.94% |      31.54% |     100.00%
    mpki                             |        1.65 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.20 |        0.49 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    32197968 |   446411579 |   225205362 |    82244051 |   317313573 |   241230863 |   145396725 |   265172234 |   135798203 |    43801034 |   135373661 |    48955937 |   493167931 |    62346052 |    31443622 |   792925438
    num cache misses                 |       23137 |    13199255 |      459203 |       50093 |       28780 |     7062622 |       97287 |     1031607 |       50183 |      663598 |     7808854 |      157280 |     4122240 |       36203 |       42027 |     7499590
    miss rate                        |       0.07% |       2.96% |       0.20% |       0.06% |       0.01% |       2.93% |       0.07% |       0.39% |       0.04% |       1.52% |       5.77% |       0.32% |       0.84% |       0.06% |       0.13% |       0.95%
    mpki                             |        0.08 |        4.33 |        0.23 |        0.05 |        0.01 |        4.11 |        0.05 |        0.51 |        0.04 |        2.65 |        8.03 |        0.28 |        1.01 |        0.06 |        0.11 |        1.55
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    96175266 |  1461066668 |   943963188 |   361297153 |  1013772309 |   672676778 |  1093674327 |   685881284 |   523546440 |   116504258 |   377949482 |   150823564 |  1713866594 |   216116355 |   102373546 |  1575932970
    num cache misses                 |    11406851 |    48203827 |     5683621 |     9142182 |    26961733 |     8235221 |     9974685 |     2653208 |     8089937 |     6533888 |     7552260 |    28427539 |     7915854 |     7739274 |     5466443 |       68043
    miss rate                        |      11.86% |       3.30% |       0.60% |       2.53% |       2.66% |       1.22% |       0.91% |       0.39% |       1.55% |       5.61% |       2.00% |      18.85% |       0.46% |       3.58% |       5.34% |       0.00%
    mpki                             |       41.13 |       15.82 |        2.83 |        9.99 |        8.10 |        4.79 |        5.25 |        1.30 |        7.11 |       26.14 |        7.77 |       51.32 |        1.95 |       12.51 |       14.70 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12476436 |    61432223 |     6153718 |     9202742 |    27105602 |    15814259 |    10092428 |     4261587 |     8816098 |     8563243 |    15750782 |    28584825 |    12107752 |     8870737 |     5555459 |     7576934
    num cache misses                 |     9370834 |      814815 |     3494726 |     6440423 |      755272 |     4331570 |     6173029 |     1208076 |     6836430 |     5819768 |     6829319 |    17397423 |      510914 |     5842366 |     4757574 |      198539
    miss rate                        |      75.11% |       1.33% |      56.79% |      69.98% |       2.79% |      27.39% |      61.16% |      28.35% |      77.54% |      67.96% |      43.36% |      60.86% |       4.22% |      65.86% |      85.64% |       2.62%
    mpki                             |       33.79 |        0.27 |        1.74 |        7.04 |        0.23 |        2.52 |        3.25 |        0.59 |        6.01 |       23.28 |        7.03 |       31.41 |        0.13 |        9.45 |       12.79 |        0.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10418130 |      849931 |     3508907 |     6454833 |      874196 |     4857647 |     6195486 |     1797215 |     7671437 |     7189239 |     7220181 |    17397429 |      582149 |     6976500 |     4804694 |      207840
    num cache misses                 |     6402256 |      658120 |     2888439 |     6378464 |      716143 |     1580995 |     4410100 |      993689 |     2222675 |     4578336 |     2304612 |    13747968 |      487947 |     5621248 |     4514849 |      198430
