                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  509922053
  IPC                              |       0.49
  Time (ns)                        |  169974018
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461914
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1461956
    num misses                     |     397379
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31488
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10032005
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   11565616
    num cache misses               |    8889178
    miss rate                      |     76.86%
    mpki                           |      35.56
  Cache L3                         |           
    num cache accesses             |   10391756
    num cache misses               |    7447831
    miss rate                      |     71.67%
    mpki                           |      29.79
DRAM summary                       |           
  num dram accesses                |   10235458
  average dram access latency (ns) |      51.44
  average dram queueing delay      |       1.44
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
