                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2010150668 |  1071285354 |  2178399241 |  1142775304 |  3710262895 |   486105386 |  5908931854 |  2658680974 |  8358338028 |   455403534 |   689006716 |  3599485701 |   249999981 |  1720332331 |  1773301420 |  7147754781
  Cycles                             |  4542745208 |  4542745371 |  4542745754 |  4542745238 |  4542745455 |  4542745214 |  4542745203 |  4542745221 |  4542745202 |  4542745713 |  4542745464 |  4542745228 |  4542741454 |  4542745205 |  4542745263 |  4542745211
  IPC                                |        0.44 |        0.24 |        0.48 |        0.25 |        0.82 |        0.11 |        1.30 |        0.59 |        1.84 |        0.10 |        0.15 |        0.79 |        0.06 |        0.38 |        0.39 |        1.57
  Time (ns)                          |  1514248403 |  1514248457 |  1514248585 |  1514248413 |  1514248485 |  1514248405 |  1514248401 |  1514248407 |  1514248401 |  1514248571 |  1514248488 |  1514248409 |  1514247151 |  1514248402 |  1514248421 |  1514248404
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   122206927 |    35183985 |     2842759 |    70384710 |   211439937 |    66827193 |   260277091 |    49731653 |  1542536127 |    75596386 |    54656433 |   165749634 |    58565837 |    39541127 |   270487511 |   476471179
  num incorrect                      |    73538122 |    16569329 |       48176 |     2506812 |    35828263 |     9178050 |    14786049 |     7499383 |   105230207 |     4602594 |     4491078 |     1377827 |     6500447 |      704893 |    57721115 |    81708681
  misprediction rate                 |      37.57% |      32.02% |       1.67% |       3.44% |      14.49% |      12.08% |       5.38% |      13.10% |       6.39% |       5.74% |       7.59% |       0.82% |       9.99% |       1.75% |      17.59% |      14.64%
  mpki                               |       36.58 |       15.47 |        0.02 |        2.19 |        9.66 |       18.88 |        2.50 |        2.82 |       12.59 |       10.11 |        6.52 |        0.38 |       26.00 |        0.41 |       32.55 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   239954716 |    83661522 |   249512644 |   108689646 |   416594373 |    85141993 |   563238042 |   253221686 |  1370558022 |    76848115 |    57518762 |   275371095 |    21135842 |   153884666 |   244320003 |   867243504
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          98 |          39 |           4 |          42 |          43 |       17441 |           4 |         368 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   924113606 |   469388929 |  1629598965 |   380370814 |  1743506665 |   226540952 |  1798894542 |  1350645866 |  2723970733 |   137759633 |   189813178 |  2071262990 |    86633855 |   676397714 |   687807896 |  3013661628
    num misses                       |     6361200 |      483758 |    58880585 |     3046483 |     1122096 |     8824216 |      573506 |     3044801 |          23 |      165009 |      938881 |      278785 |     1331677 |      359408 |     3657528 |    21381467
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.80% |       0.06% |       3.90% |       0.03% |       0.23% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       27.03 |        2.67 |        0.30 |       18.15 |        0.10 |        1.15 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6361210 |      483761 |    58880591 |     3046505 |     1122152 |     8824308 |      573514 |     3044899 |          62 |      165013 |      938923 |      278828 |     1349118 |      359412 |     3657896 |    21381485
    num misses                       |     5057949 |      328113 |    42075852 |      288493 |      176994 |     2636920 |       14265 |       41160 |          62 |      165013 |      293527 |       80671 |     1140472 |      188223 |      356922 |      163144
    miss rate                        |      79.51% |      67.83% |      71.46% |       9.47% |      15.77% |      29.88% |       2.49% |       1.35% |     100.00% |     100.00% |      31.26% |      28.93% |      84.53% |      52.37% |       9.76% |       0.76%
    mpki                             |        2.52 |        0.31 |       19.32 |        0.25 |        0.05 |        5.42 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   239954716 |    83661522 |   249512644 |   108689646 |   416594373 |    85141993 |   563238042 |   253221686 |  1370558022 |    76848115 |    57518762 |   275371095 |    21135842 |   153884666 |   244320003 |   867243504
    num cache misses                 |       53340 |       32672 |      223416 |      141838 |      680046 |     1019563 |       35233 |       55793 |    12920041 |        3275 |       57301 |      133097 |      345547 |       50245 |    13869818 |     7180796
    miss rate                        |       0.02% |       0.04% |       0.09% |       0.13% |       0.16% |       1.20% |       0.01% |       0.02% |       0.94% |       0.00% |       0.10% |       0.05% |       1.63% |       0.03% |       5.68% |       0.83%
    mpki                             |        0.03 |        0.03 |        0.10 |        0.12 |        0.18 |        2.10 |        0.01 |        0.02 |        1.55 |        0.01 |        0.08 |        0.04 |        1.38 |        0.03 |        7.82 |        1.00
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   924113606 |   469388929 |  1629598965 |   380370814 |  1743506665 |   226540952 |  1798894542 |  1350645866 |  2723970733 |   137759633 |   189813178 |  2071262990 |    86633855 |   676397714 |   687807896 |  3013661628
    num cache misses                 |    14227663 |    23716116 |    17819077 |    21593204 |    10440715 |    12579042 |    47729977 |    20823214 |       98779 |    10558418 |    10165772 |    18718066 |     7409704 |    17440405 |    15995786 |    13905946
