                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   630698073 |  2183560576 |   610171477 |   911126291 |  1791184106 |  3411311224 |   378729551 |  1175299163 |  1966255714 |  3575377083 |   601020706 |  2970675040 |   249999886 |  3013840528 |  1755930312 |  2204422347
  Cycles                             |  2739787572 |  2739786590 |  2739786999 |  2739787137 |  2739786792 |  2739786000 |  2739787755 |  2739786419 |  2739786854 |  2739786000 |  2739786044 |  2739786004 |  2739782742 |  2739786126 |  2739786000 |  2739787496
  IPC                                |        0.23 |        0.80 |        0.22 |        0.33 |        0.65 |        1.25 |        0.14 |        0.43 |        0.72 |        1.30 |        0.22 |        1.08 |        0.09 |        1.10 |        0.64 |        0.80
  Time (ns)                          |   913262524 |   913262197 |   913262333 |   913262379 |   913262264 |   913262000 |   913262585 |   913262140 |   913262285 |   913262000 |   913262015 |   913262001 |   913260914 |   913262042 |   913262000 |   913262499
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34226741 |   280544496 |    37495434 |    20566854 |   269841330 |   157081555 |     7154275 |     1524733 |   104776966 |   317335742 |    18621015 |   238851012 |    34399075 |   171330422 |    32674562 |   240814311
  num incorrect                      |      800445 |    65762258 |     1241171 |      365337 |    30438397 |     1304981 |     9952255 |       25842 |    75310170 |    53009615 |     8903679 |    40120581 |     4720676 |    28988399 |     4984777 |    36701349
  misprediction rate                 |       2.29% |      18.99% |       3.20% |       1.75% |      10.14% |       0.82% |      58.18% |       1.67% |      41.82% |      14.31% |      32.35% |      14.38% |      12.07% |      14.47% |      13.24% |      13.22%
  mpki                               |        1.27 |       30.12 |        2.03 |        0.40 |       16.99 |        0.38 |       26.28 |        0.02 |       38.30 |       14.83 |       14.81 |       13.51 |       18.88 |        9.62 |        2.84 |       16.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    63601339 |   306273578 |    58117698 |    81887826 |   286932706 |   260971872 |    41629505 |   134644150 |   158194719 |   406100407 |    46721827 |   435162375 |    43801034 |   338047533 |   167175900 |   259317734
    num misses                       |          47 |         193 |          22 |           4 |       11115 |          43 |          14 |           6 |          52 |        1268 |           3 |          65 |          84 |          56 |          86 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   220540996 |   855109681 |   202541482 |   359717070 |   722698616 |  1962991063 |   139293856 |   879118637 |   577209208 |  1495021926 |   269657787 |  1424193259 |   116504258 |  1417452956 |   892291002 |   984156063
    num misses                       |      340962 |     1494782 |     1713864 |      185033 |     4123768 |      264277 |      994834 |    31651089 |       34726 |      784073 |      274587 |     7947204 |     4542165 |      913563 |     1977623 |    10103839
    miss rate                        |       0.15% |       0.17% |       0.85% |       0.05% |       0.57% |       0.01% |       0.71% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.03%
    mpki                             |        0.54 |        0.68 |        2.81 |        0.20 |        2.30 |        0.08 |        2.63 |       26.93 |        0.02 |        0.22 |        0.46 |        2.68 |       18.17 |        0.30 |        1.13 |        4.58
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      341009 |     1494975 |     1713886 |      185037 |     4134883 |      264320 |      994848 |    31651095 |       34778 |      785341 |      274590 |     7947269 |     4542249 |      913619 |     1977709 |    10103849
    num misses                       |      106822 |      241129 |      153625 |      100739 |      591751 |       76730 |      994837 |    22626093 |       31004 |       24895 |      183655 |       50594 |     1361707 |      144302 |       27387 |      891085
    miss rate                        |      31.33% |      16.13% |       8.96% |      54.44% |      14.31% |      29.03% |     100.00% |      71.49% |      89.15% |       3.17% |      66.88% |       0.64% |      29.98% |      15.79% |       1.38% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.63 |       19.25 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.40
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    63601339 |   306273578 |    58117698 |    81887826 |   286932706 |   260971872 |    41629505 |   134644150 |   158194719 |   406100407 |    46721827 |   435162375 |    43801034 |   338047533 |   167175900 |   259317734
    num cache misses                 |       37238 |     8898830 |      189606 |       51599 |     5100181 |      175736 |       16942 |      290941 |       17928 |     5012181 |       34288 |    12913698 |      668422 |      687162 |       83383 |       95926
    miss rate                        |       0.06% |       2.91% |       0.33% |       0.06% |       1.78% |       0.07% |       0.04% |       0.22% |       0.01% |       1.23% |       0.07% |       2.97% |       1.53% |       0.20% |       0.05% |       0.04%
    mpki                             |        0.06 |        4.08 |        0.31 |        0.06 |        2.85 |        0.05 |        0.04 |        0.25 |        0.01 |        1.40 |        0.06 |        4.35 |        2.67 |        0.23 |        0.05 |        0.04
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
