                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   687337766 |  1105762835 |   675250620 |  1047004699 |  1754662335 |  3975555222 |   422711933 |  1332670503 |  1657703692 |  1074836251 |   676030781 |   994953172 |   249999886 |  1170722928 |   690325674 |  2908866836
  Cycles                             |  3424712459 |  3424712105 |  3424712395 |  3424712327 |  3424712881 |  3424711960 |  3424712287 |  3424711986 |  3424712633 |  3424712611 |  3424712198 |  3424712020 |  3424707483 |  3424712668 |  3424712634 |  3424712117
  IPC                                |        0.20 |        0.32 |        0.20 |        0.31 |        0.51 |        1.16 |        0.12 |        0.39 |        0.48 |        0.31 |        0.20 |        0.29 |        0.07 |        0.34 |        0.20 |        0.85
  Time (ns)                          |  1141570820 |  1141570702 |  1141570798 |  1141570776 |  1141570960 |  1141570653 |  1141570762 |  1141570662 |  1141570878 |  1141570870 |  1141570733 |  1141570673 |  1141569161 |  1141570889 |  1141570878 |  1141570706
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    36722614 |   142455876 |    41292707 |    23926292 |   264603916 |   183075455 |     7646248 |     1733342 |    86037699 |    95754687 |    20316504 |    79999482 |    34399075 |    67189465 |    12911297 |   315562362
  num incorrect                      |      858924 |    33340303 |     1523995 |      425853 |    29761858 |     1523126 |    10739413 |       29376 |    64187885 |    16054019 |     9796090 |    13440252 |     4720676 |    11415657 |     1872106 |    48213848
  misprediction rate                 |       2.29% |      18.97% |       3.56% |       1.75% |      10.11% |       0.83% |      58.41% |       1.67% |      42.73% |      14.36% |      32.53% |      14.38% |      12.07% |      14.52% |      12.66% |      13.25%
  mpki                               |        1.25 |       30.15 |        2.26 |        0.41 |       16.96 |        0.38 |       25.41 |        0.02 |       38.72 |       14.94 |       14.49 |       13.51 |       18.88 |        9.75 |        2.71 |       16.57
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    68725745 |   155020390 |    64314732 |    93626900 |   280958627 |   304146861 |    45466897 |   152659993 |   132893266 |   122149527 |    52985068 |   145744587 |    43801034 |   131846123 |    65831442 |   342523800
    num misses                       |          47 |         146 |          22 |           4 |       10303 |          43 |          14 |           6 |          52 |         448 |           3 |          65 |          84 |          56 |          66 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   242157881 |   431873450 |   226807372 |   409934612 |   706915667 |  2287669528 |   151986763 |   996875899 |   485517439 |   449486021 |   306396198 |   477019130 |   116504258 |   548876350 |   352188857 |  1305991281
    num misses                       |      365219 |      761748 |     1839290 |      213641 |     3965507 |      308430 |     1047491 |    35965484 |       27399 |      233395 |      311527 |     2660149 |     4539382 |      350805 |      812798 |    13243111
    miss rate                        |       0.15% |       0.18% |       0.81% |       0.05% |       0.56% |       0.01% |       0.69% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.01%
    mpki                             |        0.53 |        0.69 |        2.72 |        0.20 |        2.26 |        0.08 |        2.48 |       26.99 |        0.02 |        0.22 |        0.46 |        2.67 |       18.16 |        0.30 |        1.18 |        4.55
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      365266 |      761894 |     1839312 |      213645 |     3975810 |      308473 |     1047505 |    35965490 |       27451 |      233843 |      311530 |     2660214 |     4539466 |      350861 |      812864 |    13243121
    num misses                       |      116057 |      122698 |      166625 |      112744 |      566448 |       88633 |     1047494 |    25650324 |       24408 |        7539 |      206046 |       17095 |     1361596 |       55558 |       10422 |     1178967
    miss rate                        |      31.77% |      16.10% |       9.06% |      52.77% |      14.25% |      28.73% |     100.00% |      71.32% |      88.91% |       3.22% |      66.14% |       0.64% |      29.99% |      15.83% |       1.28% |       8.90%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.48 |       19.25 |        0.01 |        0.01 |        0.30 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    68725745 |   155020390 |    64314732 |    93626900 |   280958627 |   304146861 |    45466897 |   152659993 |   132893266 |   122149527 |    52985068 |   145744587 |    43801034 |   131846123 |    65831442 |   342523800
    num cache misses                 |       75431 |     5029920 |      461782 |      143711 |     5424588 |      279072 |       37901 |      705985 |      687742 |     2393811 |       81420 |     5666378 |     1006226 |      766939 |      197076 |      273100
    miss rate                        |       0.11% |       3.24% |       0.72% |       0.15% |       1.93% |       0.09% |       0.08% |       0.46% |       0.52% |       1.96% |       0.15% |       3.89% |       2.30% |       0.58% |       0.30% |       0.08%
    mpki                             |        0.11 |        4.55 |        0.68 |        0.14 |        3.09 |        0.07 |        0.09 |        0.53 |        0.41 |        2.23 |        0.12 |        5.70 |        4.02 |        0.66 |        0.29 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   242157881 |   431873450 |   226807372 |   409934612 |   706915667 |  2287669528 |   151986763 |   996875899 |   485517439 |   449486021 |   306396198 |   477019130 |   116504258 |   548876350 |   352188857 |  1305991281
    num cache misses                 |     8546416 |     5671423 |    13085731 |    10482136 |     6740399 |    21655931 |    11511239 |    10974801 |     1940077 |     5000688 |    15056511 |    16870310 |     6748267 |     4528124 |     5771152 |    42073372
    miss rate                        |       3.53% |       1.31% |       5.77% |       2.56% |       0.95% |       0.95% |       7.57% |       1.10% |       0.40% |       1.11% |       4.91% |       3.54% |       5.79% |       0.82% |       1.64% |       3.22%
    mpki                             |       12.43 |        5.13 |       19.38 |       10.01 |        3.84 |        5.45 |       27.23 |        8.24 |        1.17 |        4.65 |       22.27 |       16.96 |       26.99 |        3.87 |        8.36 |       14.46
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9920569 |    11160080 |    14527385 |    10661315 |    12507608 |    21955747 |    12959587 |    11693593 |     2806237 |     7736320 |    15935339 |    22681007 |     9371756 |     5392398 |     7280397 |    42582615
    num cache misses                 |     7145352 |     5476024 |     6499415 |     7517178 |     6742923 |    15272418 |    11549140 |     8225056 |     2613596 |     4810827 |    13361400 |     6671700 |     6701335 |     4778416 |     4332703 |    29596598
    miss rate                        |      72.03% |      49.07% |      44.74% |      70.51% |      53.91% |      69.56% |      89.12% |      70.34% |      93.14% |      62.18% |      83.85% |      29.42% |      71.51% |      88.61% |      59.51% |      69.50%
    mpki                             |       10.40 |        4.95 |        9.63 |        7.18 |        3.84 |        3.84 |       27.32 |        6.17 |        1.58 |        4.48 |       19.76 |        6.71 |       26.81 |        4.08 |        6.28 |       10.17
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8483868 |     5936602 |     7502239 |     7565468 |     7087179 |    15293497 |    12959587 |     8238067 |     2792383 |     5187846 |    14158808 |     6835437 |     8321651 |     4877828 |     5645556 |    29837690
    num cache misses                 |     6447472 |     3066391 |     3927055 |     7219212 |     2755860 |     2704811 |    11510992 |     7283100 |     2593955 |     3954529 |    13194903 |     3064569 |     5354920 |     4301180 |     3496428 |     2327458
    miss rate                        |      76.00% |      51.65% |      52.35% |      95.42% |      38.89% |      17.69% |      88.82% |      88.41% |      92.89% |      76.23% |      93.19% |      44.83% |      64.35% |      88.18% |      61.93% |       7.80%
    mpki                             |        9.38 |        2.77 |        5.82 |        6.90 |        1.57 |        0.68 |       27.23 |        5.47 |        1.56 |        3.68 |       19.52 |        3.08 |       21.42 |        3.67 |        5.06 |        0.80
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   110304129 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      430.71 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      320.70 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
