                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  272937708 |  349235704 |  518588704 |  566919394 |  376981157 |  283739025 |  646206232 |  249999909
  Cycles                             |  367738507 |  367738484 |  367738262 |  367738200 |  367738458 |  367738338 |  367738297 |  367735345
  IPC                                |       0.74 |       0.95 |       1.41 |       1.54 |       1.03 |       0.77 |       1.76 |       0.68
  Time (ns)                          |  122579502 |  122579495 |  122579421 |  122579400 |  122579486 |  122579446 |  122579432 |  122578448
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   16582354 |   53279478 |   41695135 |   32060538 |   16879598 |   42993462 |   43275504 |   13325983
  num incorrect                      |    9979201 |   13803683 |    7009642 |    5464083 |   15609937 |    9364698 |    7349452 |     311809
  misprediction rate                 |     37.57% |     20.58% |     14.39% |     14.56% |     48.05% |     17.89% |     14.52% |      2.29%
  mpki                               |      36.56 |      39.53 |      13.52 |       9.64 |      41.41 |      33.00 |      11.37 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   32554747 |   45495310 |   75968472 |   63651358 |   28468333 |   39338663 |   78284572 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  125559804 |  117372899 |  248590179 |  267028348 |  107733795 |  110347374 |  271946487 |   86640595
    num misses                       |     861607 |     521681 |    1390020 |     172980 |       4854 |     593671 |    1879844 |     132060
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.16 |       1.49 |       2.68 |       0.31 |       0.01 |       2.09 |       2.91 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     861617 |     521700 |    1390085 |     173036 |       4906 |     593811 |    1879862 |     132107
    num misses                       |     684085 |     108823 |       8949 |      27240 |       4288 |      53696 |      14094 |      40803
    miss rate                        |     79.40% |     20.86% |      0.64% |     15.74% |     87.40% |      9.04% |      0.75% |     30.89%
    mpki                             |       2.51 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   32554747 |   45495310 |   75968472 |   63651358 |   28468333 |   39338663 |   78284572 |   24892730
    num cache misses                 |       7718 |     154949 |    2241772 |     103036 |       5893 |    2268649 |     638331 |       8350
    miss rate                        |      0.02% |      0.34% |      2.95% |      0.16% |      0.02% |      5.77% |      0.82% |      0.03%
    mpki                             |       0.03 |       0.44 |       4.32 |       0.18 |       0.02 |       8.00 |       0.99 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  125559804 |  117372899 |  248590179 |  267028348 |  107733795 |  110347374 |  271946487 |   86640595
    num cache misses                 |    1945326 |     443381 |    8219758 |    1596171 |     289429 |    2329813 |    1274447 |    3032657
    miss rate                        |      1.55% |      0.38% |      3.31% |      0.60% |      0.27% |      2.11% |      0.47% |      3.50%
    mpki                             |       7.13 |       1.27 |      15.85 |       2.82 |       0.77 |       8.21 |       1.97 |      12.13
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2107309 |     696650 |   10465235 |    1701336 |     305652 |    4693595 |    1922830 |    3380718
    num cache misses                 |    1282000 |     174338 |      90029 |     865116 |     275707 |    1663309 |      65344 |    2223748
    miss rate                        |     60.84% |     25.03% |      0.86% |     50.85% |     90.20% |     35.44% |      3.40% |     65.78%
    mpki                             |       4.70 |       0.50 |       0.17 |       1.53 |       0.73 |       5.86 |       0.10 |       8.89
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1488431 |     274710 |      94463 |     874517 |     286567 |    1758783 |      75587 |    2578045
    num cache misses                 |     488141 |     163509 |      88726 |     362303 |     275343 |     477975 |      65134 |    1946922
    miss rate                        |     32.80% |     59.52% |     93.93% |     41.43% |     96.08% |     27.18% |     86.17% |     75.52%
    mpki                             |       1.79 |       0.47 |       0.17 |       0.64 |       0.73 |       1.68 |       0.10 |       7.79
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5669649 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.91 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     46.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
