                                   | Core 0    
  Instructions                     |  249999958
  Cycles                           |  205304299
  IPC                              |       1.22
  Time (ns)                        |   68434767
Branch predictor stats             |           
  num correct                      |   27117041
  num incorrect                    |    4135684
  misprediction rate               |     13.23%
  mpki                             |      16.54
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   29456652
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  112368416
    num misses                     |    1123052
    miss rate                      |      1.00%
    mpki                           |       4.49
  L2 TLB                           |           
    num accesses                   |    1123062
    num misses                     |      99214
    miss rate                      |      8.83%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   29456652
    num cache misses               |      21172
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  112368416
    num cache misses               |    3595144
    miss rate                      |      3.20%
    mpki                           |      14.38
  Cache L2                         |           
    num cache accesses             |    3660126
    num cache misses               |    2535866
    miss rate                      |     69.28%
    mpki                           |      10.14
  Cache L3                         |           
    num cache accesses             |    2582071
    num cache misses               |     889415
    miss rate                      |     34.45%
    mpki                           |       3.56
DRAM summary                       |           
  num dram accesses                |    1368425
  average dram access latency (ns) |      50.90
  average dram queueing delay      |       0.89
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
