                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1159054927 |  4422607681 |   448579305 |  7947450228 |   471300497 |  8308478115 |  3697831671 |   503922699 |   860350377 |  1765951457 |  1076775970 |  3945644767 |   249999981 |   681480167 |  9835100675 |  7834949312
  Cycles                             |  6166219453 |  6166219272 |  6166219874 |  6166219355 |  6166219698 |  6166219345 |  6166219344 |  6166220130 |  6166220836 |  6166219272 |  6166220782 |  6166220203 |  6166214500 |  6166219770 |  6166219457 |  6166220590
  IPC                                |        0.19 |        0.72 |        0.07 |        1.29 |        0.08 |        1.35 |        0.60 |        0.08 |        0.14 |        0.29 |        0.17 |        0.64 |        0.04 |        0.11 |        1.59 |        1.27
  Time (ns)                          |  2055406485 |  2055406424 |  2055406625 |  2055406452 |  2055406566 |  2055406449 |  2055406448 |  2055406710 |  2055406946 |  2055406424 |  2055406928 |  2055406735 |  2055404834 |  2055406590 |  2055406486 |  2055406864
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61997747 |   816195081 |    74467203 |   703231612 |    64797534 |  1108142405 |   557855444 |    85589906 |     7800436 |    40667070 |    35270405 |   210744089 |    58565837 |    12601319 |   655187464 |   345314998
  num incorrect                      |     1450427 |    55680165 |     4508176 |   117301589 |     8905045 |   111669486 |    62625297 |     7874151 |       52228 |      725169 |    16621315 |   150622680 |     6500447 |    17565658 |   112495389 |    19609401
  misprediction rate                 |       2.29% |       6.39% |       5.71% |      14.30% |      12.08% |       9.15% |      10.09% |       8.42% |       0.67% |       1.75% |      32.03% |      41.68% |       9.99% |      58.23% |      14.65% |       5.37%
  mpki                               |        1.25 |       12.59 |       10.05 |       14.76 |       18.89 |       13.44 |       16.94 |       15.63 |        0.06 |        0.41 |       15.44 |       38.17 |       26.00 |       25.78 |       11.44 |        2.50
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115814587 |   725197762 |    75624513 |   902163955 |    82550888 |  1244273038 |   591932953 |    58506889 |    76038306 |   157827202 |    84072286 |   319602044 |    21135842 |    73763966 |  1193375308 |   746654111
    num misses                       |          47 |          39 |           4 |        2700 |          92 |        5415 |       21597 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
