                                   | Core 0    
  Instructions                     |   99999973
  Cycles                           |  100143400
  IPC                              |       1.00
  Time (ns)                        |   33381134
Branch predictor stats             |           
  num correct                      |   11852347
  num incorrect                    |    1577599
  misprediction rate               |     11.75%
  mpki                             |      15.78
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11942275
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   43632830
    num misses                     |     373114
    miss rate                      |      0.86%
    mpki                           |       3.73
  L2 TLB                           |           
    num accesses                   |     373124
    num misses                     |      17321
    miss rate                      |      4.64%
    mpki                           |       0.17
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11942275
    num cache misses               |       9816
    miss rate                      |      0.08%
    mpki                           |       0.10
  Cache L1-D                       |           
    num cache accesses             |   43632830
    num cache misses               |    1714915
    miss rate                      |      3.93%
    mpki                           |      17.15
  Cache L2                         |           
    num cache accesses             |    1735624
    num cache misses               |    1205563
    miss rate                      |     69.46%
    mpki                           |      12.06
  Cache L3                         |           
    num cache accesses             |    1216499
    num cache misses               |     515044
    miss rate                      |     42.34%
    mpki                           |       5.15
DRAM summary                       |           
  num dram accesses                |     683993
  average dram access latency (ns) |      59.19
  average dram queueing delay      |       4.18
Coherency Traffic                  |           
  num loads from dram              |     365403
  num loads from dram cache        |          0
  num loads from remote cache      |          0
