                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1153188800 |  2994077150 |   447302085 |  7346706600 |   470360217 |  8167513001 |  3534722889 |   502308183 |   859835667 |  1755788293 |  1072509108 |  3949412298 |   249999981 |   679022678 |  9408446658 |  7575368597
  Cycles                             |  6230931514 |  6230931830 |  6230931746 |  6230931768 |  6230932205 |  6230931366 |  6230931421 |  6230931641 |  6230933503 |  6230932012 |  6230931732 |  6230931846 |  6230927845 |  6230932071 |  6230931322 |  6230931343
  IPC                                |        0.19 |        0.48 |        0.07 |        1.18 |        0.08 |        1.31 |        0.57 |        0.08 |        0.14 |        0.28 |        0.17 |        0.63 |        0.04 |        0.11 |        1.51 |        1.22
  Time (ns)                          |  2076977171 |  2076977277 |  2076977249 |  2076977256 |  2076977402 |  2076977122 |  2076977140 |  2076977214 |  2076977834 |  2076977337 |  2076977244 |  2076977282 |  2076975948 |  2076977357 |  2076977107 |  2076977114
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61763461 |   552558398 |    74258749 |   651664875 |    64676043 |  1087516976 |   532886616 |    85251586 |     7795879 |    40482537 |    35203246 |   211685936 |    58565837 |    12573831 |   627154235 |   333938974
  num incorrect                      |     1444901 |    37694821 |     4488081 |   108778577 |     8887761 |   109946340 |    59984775 |     7858474 |       52198 |      722092 |    16580916 |   150622683 |     6500447 |    17521677 |   107554300 |    18965073
  misprediction rate                 |       2.29% |       6.39% |       5.70% |      14.30% |      12.08% |       9.18% |      10.12% |       8.44% |       0.67% |       1.75% |      32.02% |      41.57% |       9.99% |      58.22% |      14.64% |       5.37%
  mpki                               |        1.25 |       12.59 |       10.03 |       14.81 |       18.90 |       13.46 |       16.97 |       15.64 |        0.06 |        0.41 |       15.46 |       38.14 |       26.00 |       25.80 |       11.43 |        2.50
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115310026 |   490953132 |    75395965 |   834427894 |    82387606 |  1224609328 |   566076219 |    58294639 |    75992855 |   156904511 |    83753074 |   319602102 |    21135842 |    73549560 |  1141582347 |   721870365
    num misses                       |          47 |          39 |           4 |        2499 |          92 |        5287 |       20908 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   402627241 |   975763609 |   135524151 |  3071927153 |   219192692 |  3187173653 |  1424468952 |   173923698 |   234068783 |   689558572 |   470043367 |  1161807029 |    86633855 |   247422447 |  3967008332 |  2305223198
    num misses                       |      611029 |          23 |      162173 |     1616066 |     8533043 |      985459 |     7998345 |     2927558 |      417802 |      368237 |      483703 |       69741 |     1331681 |     1716983 |    28163246 |      734888
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.68% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |        0.00 |        0.36 |        0.22 |       18.14 |        0.12 |        2.26 |        5.83 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.53 |        2.99 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
