                                   | Core 0    
  Instructions                     |  499999880
  Cycles                           |  898904919
  IPC                              |       0.56
  Time (ns)                        |  299634973
Branch predictor stats             |           
  num correct                      |   40054485
  num incorrect                    |    3333430
  misprediction rate               |      7.68%
  mpki                             |       6.67
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   41792692
    num misses                     |         66
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  138786928
    num misses                     |     627458
    miss rate                      |      0.45%
    mpki                           |       1.25
  L2 TLB                           |           
    num accesses                   |     627524
    num misses                     |     234050
    miss rate                      |     37.30%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   41792692
    num cache misses               |      79909
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |  138786928
    num cache misses               |    7702287
    miss rate                      |      5.55%
    mpki                           |      15.40
  Cache L2                         |           
    num cache accesses             |    7912781
    num cache misses               |    7081253
    miss rate                      |     89.49%
    mpki                           |      14.16
  Cache L3                         |           
    num cache accesses             |    7211992
    num cache misses               |    6376364
    miss rate                      |     88.41%
    mpki                           |      12.75
DRAM summary                       |           
  num dram accesses                |    6951449
  average dram access latency (ns) |      74.45
  average dram queueing delay      |       9.43
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
