                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   852277638 |   249999981 |   442251709 |  2741938562 |  1991171654 |  1078990064 |  2890335270 |  3907610116
  Cycles                             |  3437446663 |  3437443242 |  3437446456 |  3437445382 |  3437445069 |  3437445713 |  3437445782 |  3437445017
  IPC                                |        0.25 |        0.07 |        0.13 |        0.80 |        0.58 |        0.31 |        0.84 |        1.14
  Time (ns)                          |  1145815555 |  1145814414 |  1145815486 |  1145815128 |  1145815023 |  1145815238 |  1145815261 |  1145815006
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7728353 |    58565837 |    73423851 |   419287269 |     2586882 |    66641301 |   133097504 |   314300263
  num incorrect                      |       51748 |     6500447 |     4417536 |   107394041 |       43842 |     2199284 |     1106272 |    52776216
  misprediction rate                 |       0.67% |       9.99% |       5.68% |      20.39% |       1.67% |       3.19% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |        9.99 |       39.17 |        0.02 |        2.04 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75325000 |    21135842 |    74490521 |   356699469 |   228101089 |   102541526 |   221123035 |   572475213
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   232025280 |    86633855 |   134130713 |   923041341 |  1489424497 |   356614498 |  1663186375 |  1873540165
    num misses                       |      414216 |     1331685 |      160404 |     4084140 |    53575390 |     2980084 |      223614 |    10460873
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.60% |       0.84% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.91 |        2.76 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      414219 |     1349126 |      160408 |     4084159 |    53575396 |     2980106 |      223657 |    10460938
    num misses                       |      413905 |     1140475 |      160408 |      855410 |    38246179 |      279278 |       65132 |       66288
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.94% |      71.39% |       9.37% |      29.12% |       0.63%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.21 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75325000 |    21135842 |    74490521 |   356699469 |   228101089 |   102541526 |   221123035 |   572475213
    num cache misses                 |      118751 |      346374 |        3195 |     1378009 |      209201 |      139441 |      109656 |    17011726
    miss rate                        |       0.16% |       1.64% |       0.00% |       0.39% |       0.09% |       0.14% |       0.05% |       2.97%
    mpki                             |        0.14 |        1.39 |        0.01 |        0.50 |        0.11 |        0.13 |        0.04 |        4.35
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   232025280 |    86633855 |   134130713 |   923041341 |  1489424497 |   356614498 |  1663186375 |  1873540165
    num cache misses                 |    43701050 |     7411175 |    10263793 |     3610096 |    16264350 |    20997903 |    15083753 |    61782162
    miss rate                        |      18.83% |       8.55% |       7.65% |       0.39% |       1.09% |       5.89% |       0.91% |       3.30%
    mpki                             |       51.28 |       29.64 |       23.21 |        1.32 |        8.17 |       19.46 |        5.22 |       15.81
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    43819813 |     7777546 |    13607920 |     5786144 |    16479685 |    22655316 |    15245433 |    78846285
    num cache misses                 |    26658562 |     7337827 |    10266988 |     1634126 |    10967472 |     6133501 |     8513437 |     1229588
    miss rate                        |      60.84% |      94.35% |      75.45% |      28.24% |      66.55% |      27.07% |      55.84% |       1.56%
    mpki                             |       31.28 |       29.35 |       23.22 |        0.60 |        5.51 |        5.68 |        2.95 |        0.31
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26658574 |     7358811 |    13607920 |     2450477 |    10973881 |     7668487 |     8578295 |     1292110
    num cache misses                 |    26525235 |     7269480 |    10262476 |     1590481 |    10594884 |     5895887 |     7678837 |     1214248
    miss rate                        |      99.50% |      98.79% |      75.42% |      64.90% |      96.55% |      76.88% |      89.51% |      93.97%
    mpki                             |       31.12 |       29.08 |       23.21 |        0.58 |        5.32 |        5.46 |        2.66 |        0.31
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   108002022 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      268.64 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      158.63 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
