                                   | Core 0    
  Instructions                     |  499999893
  Cycles                           |  946402819
  IPC                              |       0.53
  Time (ns)                        |  315467607
Branch predictor stats             |           
  num correct                      |   77608896
  num incorrect                    |    6457716
  misprediction rate               |      7.68%
  mpki                             |      12.92
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   55599511
    num misses                     |         41
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  178562361
    num misses                     |    3827075
    miss rate                      |      2.14%
    mpki                           |       7.65
  L2 TLB                           |           
    num accesses                   |    3827116
    num misses                     |    1013919
    miss rate                      |     26.49%
    mpki                           |       2.03
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   55599511
    num cache misses               |      70131
    miss rate                      |      0.13%
    mpki                           |       0.14
  Cache L1-D                       |           
    num cache accesses             |  178562361
    num cache misses               |   24232689
    miss rate                      |     13.57%
    mpki                           |      48.47
  Cache L2                         |           
    num cache accesses             |   26758268
    num cache misses               |   21402736
    miss rate                      |     79.99%
    mpki                           |      42.81
  Cache L3                         |           
    num cache accesses             |   23863834
    num cache misses               |   12599682
    miss rate                      |     52.80%
    mpki                           |      25.20
DRAM summary                       |           
  num dram accesses                |   17630128
  average dram access latency (ns) |      51.04
  average dram queueing delay      |       1.03
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
