                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1918934750 |  1030926824 |  1111577605 |   374073862 |  1630182138 |   249999973 |  1584980901 |   770202967
  Cycles                             |  1081561033 |  1081561278 |  1081561108 |  1081561020 |  1081560988 |  1081559104 |  1081560950 |  1081561200
  IPC                                |        1.77 |        0.95 |        1.03 |        0.35 |        1.51 |        0.23 |        1.47 |        0.71
  Time (ns)                          |   360520344 |   360520426 |   360520369 |   360520340 |   360520329 |   360519701 |   360520317 |   360520400
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   109897507 |   157322831 |    21963653 |     7102198 |   145178350 |    40600608 |   127535095 |    46816197
  num incorrect                      |    18635223 |    40525431 |     3267257 |     9868932 |    24375744 |     2521753 |    21427275 |    28172244
  misprediction rate                 |      14.50% |      20.48% |      12.95% |      58.15% |      14.38% |       5.85% |      14.38% |      37.57%
  mpki                               |        9.71 |       39.31 |        2.94 |       26.38 |       14.95 |       10.09 |       13.52 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   215923022 |   134183843 |   106207967 |    41223302 |   185360587 |    41868591 |   232253481 |    91919659
    num misses                       |          56 |          19 |          74 |          14 |         631 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   900260111 |   346892648 |   561757902 |   137950256 |   681842529 |    75636447 |   760124017 |   354141775
    num misses                       |      580360 |     1542616 |     1311733 |      989260 |      363330 |       88470 |     4243090 |     2435699
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.50 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      580416 |     1542635 |     1311807 |      989274 |      363961 |       88474 |     4243155 |     2435709
    num misses                       |       91422 |      322226 |       17883 |      989263 |       11444 |       88474 |       27197 |     1935876
    miss rate                        |      15.75% |      20.89% |       1.36% |     100.00% |       3.14% |     100.00% |       0.64% |      79.48%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   215923022 |   134183843 |   106207967 |    41223302 |   185360587 |    41868591 |   232253481 |    91919659
    num cache misses                 |      625300 |      686093 |      196329 |       32729 |     2561263 |        7090 |     7633030 |       50557
    miss rate                        |       0.29% |       0.51% |       0.18% |       0.08% |       1.38% |       0.02% |       3.29% |       0.06%
    mpki                             |        0.33 |        0.67 |        0.18 |        0.09 |        1.57 |        0.03 |        4.82 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   900260111 |   346892648 |   561757902 |   137950256 |   681842529 |    75636447 |   760124017 |   354141775
    num cache misses                 |     5513879 |     1432248 |     8860736 |    10612358 |     6050608 |     5663673 |    25640617 |     5475122
    miss rate                        |       0.61% |       0.41% |       1.58% |       7.69% |       0.89% |       7.49% |       3.37% |       1.55%
    mpki                             |        2.87 |        1.39 |        7.97 |       28.37 |        3.71 |       22.65 |       16.18 |        7.11
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6139926 |     2398093 |     9131585 |    12054670 |     8614340 |     7690457 |    33276208 |     5957879
    num cache misses                 |     4307863 |      960576 |     4625568 |    10645087 |     3381998 |     5670763 |     5036864 |     5142715
    miss rate                        |      70.16% |      40.06% |      50.65% |      88.31% |      39.26% |      73.74% |      15.14% |      86.32%
    mpki                             |        2.24 |        0.93 |        4.16 |       28.46 |        2.07 |       22.68 |        3.18 |        6.68
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4308677 |     1245104 |     4700151 |    12054670 |     3384470 |     7690457 |     5039754 |     5636788
    num cache misses                 |      172709 |      412085 |      660662 |    10610432 |       84322 |     5660106 |       80776 |     1327940
    miss rate                        |       4.01% |      33.10% |      14.06% |      88.02% |       2.49% |      73.60% |       1.60% |      23.56%
    mpki                             |        0.09 |        0.40 |        0.59 |       28.36 |        0.05 |       22.64 |        0.05 |        1.72
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    27099707 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      142.28 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       32.27 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
