                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   861443417 |  1406315110 |  1698993281 |   972986635 |   785096879 |  1246156945 |  1890251961
  Cycles                             |  1126990763 |  1126992667 |  1126992691 |  1126992407 |  1126992408 |  1126992428 |  1126992421 |  1126992415
  IPC                                |        0.22 |        0.76 |        1.25 |        1.51 |        0.86 |        0.70 |        1.11 |        1.68
  Time (ns)                          |   375663588 |   375664222 |   375664230 |   375664136 |   375664136 |   375664143 |   375664140 |   375664138
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19283272 |    80690893 |    74632742 |     1271213 |    47715804 |   187929841 |   249678876
  num incorrect                      |     2521753 |      341706 |    13661622 |     4244996 |       21544 |    28712677 |    21113305 |    25399928
  misprediction rate                 |       5.85% |       1.74% |      14.48% |       5.38% |       1.67% |      37.57% |      10.10% |       9.23%
  mpki                               |       10.09 |        0.40 |        9.71 |        2.50 |        0.02 |       36.57 |       16.94 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77698626 |   158391532 |   162111806 |   111441048 |    93688090 |   199515563 |   284535212
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7346 |        1312
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   340516686 |   659492173 |   518028275 |   727878630 |   361061140 |   501880106 |   741794278
    num misses                       |       88470 |      171464 |      424418 |      164771 |    26319412 |     2480842 |     2797539 |      234768
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.56% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.05 |        3.16 |        2.24 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      171468 |      424474 |      164779 |    26319418 |     2480852 |     2804885 |      236080
    num misses                       |       88474 |       95668 |       66950 |        4222 |    18831784 |     1971736 |      398843 |        7055
    miss rate                        |     100.00% |      55.79% |      15.77% |       2.56% |      71.55% |      79.48% |      14.22% |       2.99%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.35 |        2.51 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77698626 |   158391532 |   162111806 |   111441048 |    93688090 |   199515563 |   284535212
    num cache misses                 |        7090 |      100169 |      457410 |       30836 |      469101 |       52152 |     3783865 |     5852617
    miss rate                        |       0.02% |       0.13% |       0.29% |       0.02% |       0.42% |       0.06% |       1.90% |       2.06%
    mpki                             |        0.03 |        0.12 |        0.33 |        0.02 |        0.48 |        0.07 |        3.04 |        3.10
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   340516686 |   659492173 |   518028275 |   727878630 |   361061140 |   501880106 |   741794278
    num cache misses                 |     5663673 |     8505876 |     4042636 |    13794527 |     8020647 |     5587326 |     4682404 |     9576528
    miss rate                        |       7.49% |       2.50% |       0.61% |       2.66% |       1.10% |       1.55% |       0.93% |       1.29%
    mpki                             |       22.65 |        9.87 |        2.87 |        8.12 |        8.24 |        7.12 |        3.76 |        5.07
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690457 |     8606410 |     4503813 |    13884838 |     8490059 |     6061534 |     8604729 |    15499674
    num cache misses                 |     5670763 |     6222796 |     3171130 |      515118 |     5939273 |     5253531 |     4521616 |      942726
    miss rate                        |      73.74% |      72.30% |      70.41% |       3.71% |      69.96% |      86.67% |      52.55% |       6.08%
    mpki                             |       22.68 |        7.22 |        2.25 |        0.30 |        6.10 |        6.69 |        3.63 |        0.50
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690457 |     6223850 |     3175298 |      576855 |     5939698 |     5740636 |     4660578 |     1013476
    num cache misses                 |     5660106 |     5977759 |     1795008 |      350733 |     5089683 |     1391938 |     1283729 |      483190
    miss rate                        |      73.60% |      96.05% |      56.53% |      60.80% |      85.69% |      24.25% |      27.54% |      47.68%
    mpki                             |       22.64 |        6.94 |        1.28 |        0.21 |        5.23 |        1.77 |        1.03 |        0.26
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29517811 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      152.86 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       42.85 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
