                                   | Core 0     
  Instructions                     |   499999968
  Cycles                           |  1068786568
  IPC                              |        0.47
  Time (ns)                        |   356262189
Branch predictor stats             |            
  num correct                      |    68510980
  num incorrect                    |     9459886
  misprediction rate               |      12.13%
  mpki                             |       18.92
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    87688048
    num misses                     |          66
    miss rate                      |       0.00%
    mpki                           |        0.00
  D-TLB                            |            
    num accesses                   |   233544212
    num misses                     |     9271246
    miss rate                      |       3.97%
    mpki                           |       18.54
  L2 TLB                           |            
    num accesses                   |     9271312
    num misses                     |     2733059
    miss rate                      |      29.48%
    mpki                           |        5.47
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    87688048
    num cache misses               |     1672661
    miss rate                      |       1.91%
    mpki                           |        3.35
  Cache L1-D                       |            
    num cache accesses             |   233544212
    num cache misses               |    12935959
    miss rate                      |       5.54%
    mpki                           |       25.87
  Cache L2                         |            
    num cache accesses             |    17662924
    num cache misses               |    12714474
    miss rate                      |      71.98%
    mpki                           |       25.43
  Cache L3                         |            
    num cache accesses             |    15774302
    num cache misses               |    10216195
    miss rate                      |      64.76%
    mpki                           |       20.43
DRAM summary                       |            
  num dram accesses                |    14564841
  average dram access latency (ns) |       50.70
  average dram queueing delay      |        0.70
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
