                                   | Core 0    
  Instructions                     |  499999943
  Cycles                           |  419662741
  IPC                              |       1.19
  Time (ns)                        |  139887580
Branch predictor stats             |           
  num correct                      |   67109844
  num incorrect                    |    6480908
  misprediction rate               |      8.81%
  mpki                             |      12.96
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   54069740
    num misses                     |        139
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  190404465
    num misses                     |     135979
    miss rate                      |      0.07%
    mpki                           |       0.27
  L2 TLB                           |           
    num accesses                   |     136118
    num misses                     |      11055
    miss rate                      |      8.12%
    mpki                           |       0.02
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   54069740
    num cache misses               |     180317
    miss rate                      |      0.33%
    mpki                           |       0.36
  Cache L1-D                       |           
    num cache accesses             |  190404465
    num cache misses               |   13637996
    miss rate                      |      7.16%
    mpki                           |      27.28
  Cache L2                         |           
    num cache accesses             |   13960229
    num cache misses               |    5413960
    miss rate                      |     38.78%
    mpki                           |      10.83
  Cache L3                         |           
    num cache accesses             |    5557172
    num cache misses               |    2078903
    miss rate                      |     37.41%
    mpki                           |       4.16
DRAM summary                       |           
  num dram accesses                |    2348753
  average dram access latency (ns) |      79.56
  average dram queueing delay      |      14.54
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
