                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3014488711 |   762434339 |  6321097263 |  3607975475 |  4249564976 |   589346988 |  2405977056 |   249999989
  Cycles                             |  3718124423 |  3718124775 |  3718123870 |  3718123804 |  3718123852 |  3718123853 |  3718123810 |  3718119503
  IPC                                |        0.81 |        0.21 |        1.70 |        0.97 |        1.14 |        0.16 |        0.65 |        0.07
  Time (ns)                          |  1239374808 |  1239374925 |  1239374624 |  1239374602 |  1239374618 |  1239374618 |  1239374604 |  1239373168
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   460731917 |   104918357 |  1166562535 |   194222622 |   640967564 |   138013530 |   366043345 |    43244780
  num incorrect                      |   118153826 |    14390412 |    79581938 |   137064270 |    72026965 |    15314489 |    78808129 |    11689069
  misprediction rate                 |      20.41% |      12.06% |       6.39% |      41.37% |      10.10% |       9.99% |      17.72% |      21.28%
  mpki                               |       39.20 |       18.87 |       12.59 |       37.99 |       16.95 |       25.99 |       32.76 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   392198967 |   133589972 |  1036502168 |   293790720 |   680372228 |    49849835 |   331916426 |    23761816
    num misses                       |          19 |         100 |          39 |          52 |       24722 |       41218 |         464 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1014712245 |   355309899 |  2060039019 |  1063647522 |  1711271428 |   204261672 |   933738982 |    88558906
    num misses                       |     4495649 |    13849380 |          23 |       63470 |     9528282 |     3145522 |     4945914 |    21160105
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.56% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.16 |        0.00 |        0.02 |        2.24 |        5.34 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4495668 |    13849480 |          62 |       63522 |     9553004 |     3186740 |     4946378 |    21160108
    num misses                       |      941127 |     4158282 |          62 |       56599 |     1356649 |     2691971 |      467629 |    10898633
    miss rate                        |      20.93% |      30.02% |     100.00% |      89.10% |      14.20% |      84.47% |       9.45% |      51.51%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.57 |        0.19 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   392198967 |   133589972 |  1036502168 |   293790720 |   680372228 |    49849835 |   331916426 |    23761816
    num cache misses                 |     2284909 |     1833622 |    10650694 |      146576 |    11530824 |      831684 |    19172619 |       60258
    miss rate                        |       0.58% |       1.37% |       1.03% |       0.05% |       1.69% |       1.67% |       5.78% |       0.25%
    mpki                             |        0.76 |        2.40 |        1.68 |        0.04 |        2.71 |        1.41 |        7.97 |        0.24
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1014712245 |   355309899 |  2060039019 |  1063647522 |  1711271428 |   204261672 |   933738982 |    88558906
    num cache misses                 |     4609758 |    20044541 |      375693 |     4006328 |    15239782 |    17489147 |    21210758 |    28836948
    miss rate                        |       0.45% |       5.64% |       0.02% |       0.38% |       0.89% |       8.56% |       2.27% |      32.56%
    mpki                             |        1.53 |       26.29 |        0.06 |        1.11 |        3.59 |       29.68 |        8.82 |      115.35
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7930954 |    26935723 |    11107917 |     4324888 |    27248764 |    18362054 |    41373701 |    32572732
    num cache misses                 |     3327214 |    17260198 |     1430150 |     4026632 |     5779911 |    17305452 |     7331097 |    20975231
    miss rate                        |      41.95% |      64.08% |      12.88% |      93.10% |      21.21% |      94.25% |      17.72% |      64.40%
    mpki                             |        1.10 |       22.64 |        0.23 |        1.12 |        1.36 |       29.36 |        3.05 |       83.90
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4388049 |    22337660 |     1511681 |     4199973 |     6266929 |    17348333 |     8330704 |    24719937
    num cache misses                 |     3307224 |    17114886 |     1421690 |     4002784 |     4309921 |    15164039 |     5869014 |    19729981
    miss rate                        |      75.37% |      76.62% |      94.05% |      95.30% |      68.77% |      87.41% |      70.45% |      79.81%
    mpki                             |        1.10 |       22.45 |        0.22 |        1.11 |        1.01 |       25.73 |        2.44 |       78.92
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    89516021 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      130.23 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       20.22 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
