                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   790196517 |   249999981 |   391928321 |  2543111454 |  1758887865 |   950555578 |  5174841301 |  3483768206
  Cycles                             |  2835306270 |  2835305001 |  2835306471 |  2835306269 |  2835306462 |  2835306831 |  2835306261 |  2835306269
  IPC                                |        0.28 |        0.09 |        0.14 |        0.90 |        0.62 |        0.34 |        1.83 |        1.23
  Time (ns)                          |   945102090 |   945101667 |   945102157 |   945102090 |   945102154 |   945102277 |   945102087 |   945102090
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7172917 |    58565837 |    64683639 |   388575559 |     2294551 |    58305083 |   238291078 |   280111619
  num incorrect                      |       48046 |     6500447 |     4071087 |    99741387 |       38886 |     2076808 |     1980617 |    47057239
  misprediction rate                 |       0.67% |       9.99% |       5.92% |      20.43% |       1.67% |       3.44% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.39 |       39.22 |        0.02 |        2.18 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    69838644 |    21135842 |    65403842 |   330901768 |   201464229 |    90465313 |   395888435 |   510313516
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   215227291 |    86633855 |   120327396 |   855995417 |  1315766853 |   318102901 |  2977786171 |  1670245221
    num misses                       |      384678 |     1331672 |      142648 |     3793226 |    47493870 |     2608822 |      401242 |     9315182
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.82% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.00 |        2.74 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      384681 |     1349113 |      142652 |     3793245 |    47493876 |     2608844 |      401285 |     9315247
    num misses                       |      384392 |     1140464 |      142652 |      793771 |    33903435 |      239021 |      115792 |       59392
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.93% |      71.38% |       9.16% |      28.86% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.28 |        0.25 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    69838644 |    21135842 |    65403842 |   330901768 |   201464229 |    90465313 |   395888435 |   510313516
    num cache misses                 |      556384 |      407924 |       11967 |     1701612 |      956711 |      648361 |      355855 |    17052776
    miss rate                        |       0.80% |       1.93% |       0.02% |       0.51% |       0.47% |       0.72% |       0.09% |       3.34%
    mpki                             |        0.70 |        1.63 |        0.03 |        0.67 |        0.54 |        0.68 |        0.07 |        4.89
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   215227291 |    86633855 |   120327396 |   855995417 |  1315766853 |   318102901 |  2977786171 |  1670245221
    num cache misses                 |    40639228 |     7457733 |     9132665 |     3521480 |    14506640 |    18541054 |    27988588 |    56314789
    miss rate                        |      18.88% |       8.61% |       7.59% |       0.41% |       1.10% |       5.83% |       0.94% |       3.37%
    mpki                             |       51.43 |       29.83 |       23.30 |        1.38 |        8.25 |       19.51 |        5.41 |       16.16
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    41197206 |     7885537 |    12336001 |     5902038 |    15488261 |    20560463 |    28349587 |    73410527
    num cache misses                 |    26817763 |     7538216 |     9144632 |     2358563 |    10885275 |     9131541 |    19588587 |    11965881
    miss rate                        |      65.10% |      95.60% |      74.13% |      39.96% |      70.28% |      44.41% |      69.10% |      16.30%
    mpki                             |       33.94 |       30.15 |       23.33 |        0.93 |        6.19 |        9.61 |        3.79 |        3.43
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26819357 |     7558636 |    12336001 |     3049194 |    10910478 |    10531420 |    19593921 |    12017409
    num cache misses                 |    24636648 |     7004098 |     9129309 |      981822 |     9673718 |     5495773 |     1765115 |      858219
    miss rate                        |      91.86% |      92.66% |      74.01% |      32.20% |      88.66% |      52.18% |       9.01% |       7.14%
    mpki                             |       31.18 |       28.02 |       23.29 |        0.39 |        5.50 |        5.78 |        0.34 |        0.25
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    88768354 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      234.94 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      124.93 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
