                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1916692434 |  1028209241 |  1114197159 |   374474822 |  1627735572 |   249999973 |  1582249713 |   766487599
  Cycles                             |  1079731527 |  1079731527 |  1079731768 |  1079731714 |  1079731539 |  1079730166 |  1079731527 |  1079731555
  IPC                                |        1.78 |        0.95 |        1.03 |        0.35 |        1.51 |        0.23 |        1.47 |        0.71
  Time (ns)                          |   359910509 |   359910509 |   359910589 |   359910571 |   359910513 |   359910055 |   359910509 |   359910518
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   109843037 |   156899333 |    21969311 |     7106684 |   144948808 |    40600608 |   127317481 |    46591266
  num incorrect                      |    18623461 |    40423849 |     3267643 |     9876109 |    24332059 |     2521753 |    21392142 |    28037482
  misprediction rate                 |      14.50% |      20.49% |      12.95% |      58.15% |      14.37% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.72 |       39.31 |        2.93 |       26.37 |       14.95 |       10.09 |       13.52 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   215735436 |   133830912 |   106447303 |    41258293 |   185063278 |    41868591 |   231857321 |    91477887
    num misses                       |          56 |          19 |          74 |          14 |         631 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   898988813 |   345958923 |   563238517 |   138065996 |   680805928 |    75636447 |   758831871 |   352413484
    num misses                       |      580218 |     1539032 |     1314522 |      989740 |      361419 |       88470 |     4235874 |     2424336
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.50 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      580274 |     1539051 |     1314596 |      989754 |      362050 |       88474 |     4235939 |     2424346
    num misses                       |       91343 |      321496 |       17892 |      989743 |       11418 |       88474 |       27181 |     1926859
    miss rate                        |      15.74% |      20.89% |       1.36% |     100.00% |       3.15% |     100.00% |       0.64% |      79.48%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   215735436 |   133830912 |   106447303 |    41258293 |   185063278 |    41868591 |   231857321 |    91477887
    num cache misses                 |      625081 |      687314 |      196680 |       32813 |     2551515 |        7090 |     7618676 |       50166
    miss rate                        |       0.29% |       0.51% |       0.18% |       0.08% |       1.38% |       0.02% |       3.29% |       0.05%
    mpki                             |        0.33 |        0.67 |        0.18 |        0.09 |        1.57 |        0.03 |        4.82 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   898988813 |   345958923 |   563238517 |   138065996 |   680805928 |    75636447 |   758831871 |   352413484
    num cache misses                 |     5507417 |     1433752 |     8876370 |    10619738 |     6043541 |     5663673 |    25600121 |     5446421
    miss rate                        |       0.61% |       0.41% |       1.58% |       7.69% |       0.89% |       7.49% |       3.37% |       1.55%
    mpki                             |        2.87 |        1.39 |        7.97 |       28.36 |        3.71 |       22.65 |       16.18 |        7.11
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6133229 |     2401563 |     9145706 |    12062132 |     8597520 |     7690457 |    33221495 |     5929971
    num cache misses                 |     4303701 |      965702 |     4635463 |    10652551 |     3375808 |     5670763 |     5030515 |     5114978
    miss rate                        |      70.17% |      40.21% |      50.68% |      88.31% |      39.26% |      73.74% |      15.14% |      86.26%
    mpki                             |        2.25 |        0.94 |        4.16 |       28.45 |        2.07 |       22.68 |        3.18 |        6.67
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4304499 |     1250960 |     4708184 |    12062132 |     3378279 |     7690457 |     5033548 |     5610228
    num cache misses                 |      171167 |      417702 |      643528 |    10617886 |       83968 |     5660106 |       80898 |     1332801
    miss rate                        |       3.98% |      33.39% |      13.67% |      88.03% |       2.49% |      73.60% |       1.61% |      23.76%
    mpki                             |        0.09 |        0.41 |        0.58 |       28.35 |        0.05 |       22.64 |        0.05 |        1.74
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    27094638 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      141.70 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       31.70 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
