                                   | Core 0    
  Instructions                     |   99999892
  Cycles                           |  217265710
  IPC                              |       0.46
  Time (ns)                        |   72421904
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286772
    num misses                     |      29121
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29131
    num misses                     |      27483
    miss rate                      |     94.34%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     118713
    miss rate                      |      1.56%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286772
    num cache misses               |    7455377
    miss rate                      |     14.54%
    mpki                           |      74.55
  Cache L2                         |           
    num cache accesses             |    7596991
    num cache misses               |    7506895
    miss rate                      |     98.81%
    mpki                           |      75.07
  Cache L3                         |           
    num cache accesses             |    7529796
    num cache misses               |    7496752
    miss rate                      |     99.56%
    mpki                           |      74.97
DRAM summary                       |           
  num dram accesses                |   14977120
  average dram access latency (ns) |      55.00
  average dram queueing delay      |       4.99
Coherency Traffic                  |           
  num loads from dram              |    7129137
  num loads from dram cache        |          0
  num loads from remote cache      |          0
