                                   | Core 0    
  Instructions                     |  249999895
  Cycles                           |  209309663
  IPC                              |       1.19
  Time (ns)                        |   69769888
Branch predictor stats             |           
  num correct                      |   19818647
  num incorrect                    |    1620730
  misprediction rate               |      7.56%
  mpki                             |       6.48
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   20925725
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   68803935
    num misses                     |     336286
    miss rate                      |      0.49%
    mpki                           |       1.35
  L2 TLB                           |           
    num accesses                   |     336328
    num misses                     |     104715
    miss rate                      |     31.13%
    mpki                           |       0.42
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   20925725
    num cache misses               |      39629
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   68803935
    num cache misses               |    3679120
    miss rate                      |      5.35%
    mpki                           |      14.72
  Cache L2                         |           
    num cache accesses             |    3727135
    num cache misses               |    3450324
    miss rate                      |     92.57%
    mpki                           |      13.80
  Cache L3                         |           
    num cache accesses             |    3458744
    num cache misses               |     562572
    miss rate                      |     16.27%
    mpki                           |       2.25
DRAM summary                       |           
  num dram accesses                |     589286
  average dram access latency (ns) |     105.43
  average dram queueing delay      |      20.39
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
