                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  529828833 |  1490859079 |  249999898 |  847255902 |  1270627717 |  1252555384 |  424055421 |  259344791
  Cycles                             |  878246810 |   878246728 |  878243850 |  878246747 |   878246724 |   878246756 |  878246734 |  878246844
  IPC                                |       0.60 |        1.70 |       0.28 |       0.96 |        1.45 |        1.43 |       0.48 |       0.30
  Time (ns)                          |  292748937 |   292748910 |  292747950 |  292748916 |   292748908 |   292748919 |  292748912 |  292748948
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   80591556 |    99320045 |    4856955 |   17321677 |   113133649 |    57687608 |   22617115 |   20542483
  num incorrect                      |   17343307 |    17037503 |    6669357 |    2561057 |    18899324 |      480935 |     528955 |    1679068
  misprediction rate                 |     17.71% |      14.64% |     57.86% |     12.88% |      14.31% |       0.83% |      2.29% |      7.56%
  mpki                               |      32.73 |       11.43 |      26.68 |       3.02 |       14.87 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   73198858 |   180894117 |   27532058 |   81114321 |   144245542 |    95834557 |   42729721 |   21763369
    num misses                       |        178 |          18 |         14 |         70 |         511 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  205751003 |   628558854 |   93614435 |  426619801 |   531063280 |   720740244 |  149825902 |   71485968
    num misses                       |    1099650 |     4449106 |     661938 |    1015102 |      276685 |       97359 |     228702 |     346639
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.48%
    mpki                             |       2.08 |        2.98 |       2.65 |       1.20 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1099828 |     4449124 |     661952 |    1015172 |      277196 |       97402 |     228749 |     346681
    num misses                       |     104022 |       34117 |     661946 |      13985 |        8965 |       28080 |      72553 |     107903
    miss rate                        |      9.46% |       0.77% |    100.00% |      1.38% |       3.23% |      28.83% |     31.72% |     31.12%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   73198858 |   180894117 |   27532058 |   81114321 |   144245542 |    95834557 |   42729721 |   21763369
    num cache misses                 |    4277244 |     1576062 |      18863 |     152228 |     1953895 |       86877 |      43401 |      41512
    miss rate                        |      5.84% |       0.87% |      0.07% |      0.19% |       1.35% |       0.09% |      0.10% |      0.19%
    mpki                             |       8.07 |        1.06 |       0.08 |       0.18 |        1.54 |        0.07 |       0.10 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  205751003 |   628558854 |   93614435 |  426619801 |   531063280 |   720740244 |  149825902 |   71485968
    num cache misses                 |    4731400 |     3000518 |    7294795 |    6837115 |     4868380 |     6776128 |    5298804 |    3805363
    miss rate                        |      2.30% |       0.48% |      7.79% |      1.60% |       0.92% |       0.94% |      3.54% |      5.32%
    mpki                             |       8.93 |        2.01 |      29.18 |       8.07 |        3.83 |        5.41 |      12.50 |      14.67
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    9204880 |     4600775 |    8258511 |    7079112 |     6828605 |     6867782 |    6057642 |    3872362
    num cache misses                 |    4621187 |      525694 |    7313658 |    3535999 |     2712738 |     4744153 |    4352969 |    3563855
    miss rate                        |     50.20% |      11.43% |     88.56% |     49.95% |      39.73% |      69.08% |     71.86% |     92.03%
    mpki                             |       8.72 |        0.35 |      29.25 |       4.17 |        2.13 |        3.79 |      10.27 |      13.74
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4817689 |      550523 |    8258511 |    3625857 |     2719165 |     4749151 |    5079847 |    3589425
    num cache misses                 |    1155869 |      169731 |    7293083 |     575618 |      164671 |     2033396 |    3790343 |    2986347
    miss rate                        |     23.99% |      30.83% |     88.31% |     15.88% |       6.06% |      42.82% |     74.62% |     83.20%
    mpki                             |       2.18 |        0.11 |      29.17 |       0.68 |        0.13 |        1.62 |       8.94 |      11.51
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   25602037 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     175.83 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      65.82 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     87.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
