                                   | Core 0    
  Instructions                     |  249999868
  Cycles                           |  138982754
  IPC                              |       1.80
  Time (ns)                        |   46327585
Branch predictor stats             |           
  num correct                      |   33382056
  num incorrect                    |    3362424
  misprediction rate               |      9.15%
  mpki                             |      13.45
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   37428233
    num misses                     |        212
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   97366813
    num misses                     |      30029
    miss rate                      |      0.03%
    mpki                           |       0.12
  L2 TLB                           |           
    num accesses                   |      30241
    num misses                     |       1076
    miss rate                      |      3.56%
    mpki                           |       0.00
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   37428233
    num cache misses               |     771214
    miss rate                      |      2.06%
    mpki                           |       3.08
  Cache L1-D                       |           
    num cache accesses             |   97366813
    num cache misses               |    1357827
    miss rate                      |      1.39%
    mpki                           |       5.43
  Cache L2                         |           
    num cache accesses             |    2143148
    num cache misses               |     130243
    miss rate                      |      6.08%
    mpki                           |       0.52
  Cache L3                         |           
    num cache accesses             |     144523
    num cache misses               |     100216
    miss rate                      |     69.34%
    mpki                           |       0.40
DRAM summary                       |           
  num dram accesses                |     146964
  average dram access latency (ns) |      56.61
  average dram queueing delay      |       1.60
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
