                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   821802711 |  1981700199 |  1242960755 |   854057796 |   697551896 |  1216552738 |  1629276976
  Cycles                             |  1117573021 |  1117575496 |  1117575286 |  1117575300 |  1117575453 |  1117575303 |  1117575300 |  1117575547
  IPC                                |        0.22 |        0.74 |        1.77 |        1.11 |        0.76 |        0.62 |        1.09 |        1.46
  Time (ns)                          |   372524340 |   372525165 |   372525095 |   372525100 |   372525151 |   372525101 |   372525100 |   372525182
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    18815020 |   113039627 |    54893812 |     1109829 |    42383302 |   183438461 |   215529595
  num incorrect                      |     2521753 |      333900 |    19154419 |     3113050 |       18808 |    25504521 |    20607064 |    21912568
  misprediction rate                 |       5.85% |       1.74% |      14.49% |       5.37% |       1.67% |      37.57% |      10.10% |       9.23%
  mpki                               |       10.09 |        0.41 |        9.67 |        2.50 |        0.02 |       36.56 |       16.94 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    74017295 |   222612551 |   118388851 |    97836877 |    83190102 |   194798741 |   245463351
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7341 |        1134
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   321543383 |   930949610 |   377853667 |   638849746 |   320779265 |   490204584 |   639185418
    num misses                       |       88470 |      164935 |      600015 |      120407 |    23076449 |     2193491 |     2772371 |      204151
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.61% |       0.68% |       0.57% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.02 |        3.14 |        2.28 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      164939 |      600071 |      120415 |    23076455 |     2193501 |     2779712 |      205285
    num misses                       |       88474 |       89385 |       94489 |        3178 |    16520485 |     1740949 |      396641 |        6090
    miss rate                        |     100.00% |      54.19% |      15.75% |       2.64% |      71.59% |      79.37% |      14.27% |       2.97%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.34 |        2.50 |        0.33 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    74017295 |   222612551 |   118388851 |    97836877 |    83190102 |   194798741 |   245463351
    num cache misses                 |        9249 |      121195 |      648483 |       79997 |      585270 |       46650 |     3775949 |     5222126
    miss rate                        |       0.02% |       0.16% |       0.29% |       0.07% |       0.60% |       0.06% |       1.94% |       2.13%
    mpki                             |        0.04 |        0.15 |        0.33 |        0.06 |        0.69 |        0.07 |        3.10 |        3.21
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   321543383 |   930949610 |   377853667 |   638849746 |   320779265 |   490204584 |   639185418
    num cache misses                 |     5664482 |     8204679 |     5703588 |    10708335 |     7064473 |     4971789 |     4690044 |     8356395
    miss rate                        |       7.49% |       2.55% |       0.61% |       2.83% |       1.11% |       1.55% |       0.96% |       1.31%
    mpki                             |       22.66 |        9.98 |        2.88 |        8.62 |        8.27 |        7.13 |        3.86 |        5.13
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7693441 |     8385341 |     6353047 |    11055645 |     7681648 |     5492590 |     8603919 |    13692133
    num cache misses                 |     5673731 |     6106198 |     4460393 |     1520645 |     5611018 |     4678827 |     4546206 |     1185641
    miss rate                        |      73.75% |      72.82% |      70.21% |      13.75% |      73.04% |      85.18% |      52.84% |       8.66%
    mpki                             |       22.69 |        7.43 |        2.25 |        1.22 |        6.57 |        6.71 |        3.74 |        0.73
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7693441 |     6187888 |     4461446 |     1788642 |     5643029 |     5213539 |     4684702 |     1299976
    num cache misses                 |     5665234 |     5900923 |      167282 |     1262097 |     5107886 |     1625245 |     1299757 |      938024
    miss rate                        |      73.64% |      95.36% |       3.75% |      70.56% |      90.52% |      31.17% |      27.74% |      72.16%
    mpki                             |       22.66 |        7.18 |        0.08 |        1.02 |        5.98 |        2.33 |        1.07 |        0.58
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    28885709 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      151.24 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       41.23 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
