                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   374995786 |  2890231882 |  1996905088 |   936741409 |  3498710936 |  1797109083 |  3132884258 |  1985776983 |  1185297620 |   249999886 |   968012917 |   479852369 |  4054178654 |   644955587 |   381896100 |  4917543821
  Cycles                             |  2736646314 |  2736645778 |  2736645740 |  2736645658 |  2736645628 |  2736646000 |  2736645600 |  2736646498 |  2736645610 |  2736641703 |  2736648125 |  2736647057 |  2736645600 |  2736645990 |  2736645838 |  2736645600
  IPC                                |        0.14 |        1.06 |        0.73 |        0.34 |        1.28 |        0.66 |        1.14 |        0.73 |        0.43 |        0.09 |        0.35 |        0.18 |        1.48 |        0.24 |        0.14 |        1.80
  Time (ns)                          |   912215438 |   912215259 |   912215247 |   912215219 |   912215209 |   912215333 |   912215200 |   912215499 |   912215203 |   912213901 |   912216042 |   912215686 |   912215200 |   912215330 |   912215279 |   912215200
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    63863748 |   232478644 |   113711025 |    21289183 |   154532253 |   231614677 |   144264599 |   303716807 |    72036718 |    34399075 |   146190020 |     4327391 |   269907727 |    34787019 |    30272562 |   907535383
  num incorrect                      |     5788585 |    39030505 |    19250380 |      378679 |     8770872 |    54110206 |     1199069 |    77765296 |    43348412 |     4720676 |    32278310 |       28922 |    46366849 |      813657 |     2482797 |    61911297
  misprediction rate                 |       8.31% |      14.38% |      14.48% |       1.75% |       5.37% |      18.94% |       0.82% |      20.39% |      37.57% |      12.07% |      18.09% |       0.66% |      14.66% |       2.29% |       7.58% |       6.39%
  mpki                               |       15.44 |       13.50 |        9.64 |        0.40 |        2.51 |       30.11 |        0.38 |       39.16 |       36.57 |       18.88 |       33.34 |        0.06 |       11.44 |        1.26 |        6.50 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43624367 |   423431454 |   224151706 |    84041540 |   333153747 |   251810372 |   239675534 |   258319130 |   141417764 |    43801034 |   134835623 |    42408261 |   491862896 |    64820804 |    32222273 |   806354817
    num misses                       |          42 |          65 |          56 |           4 |           8 |         178 |          43 |          19 |          10 |          84 |         242 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   129822277 |  1385738838 |   938573602 |   369261777 |  1063511827 |   701264015 |  1802765686 |   668464526 |   545024580 |   116504258 |   375996673 |   130307787 |  1709308276 |   226124579 |   105147192 |  1602622434
    num misses                       |     2186024 |     7739559 |      604735 |      192238 |      342626 |     1251058 |      242675 |     2956010 |     3736364 |     4541768 |     2002811 |      231213 |    12139976 |      343234 |      516626 |          23
    miss rate                        |       1.68% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        5.83 |        2.68 |        0.30 |        0.21 |        0.10 |        0.70 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.99 |        0.53 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     2186066 |     7739624 |      604791 |      192242 |      342634 |     1251236 |      242718 |     2956029 |     3736374 |     4541852 |     2003053 |      231216 |    12139994 |      343281 |      516668 |          62
    num misses                       |      601779 |       49012 |       95480 |      103191 |        8599 |      200731 |       70413 |      619074 |     2968030 |     1361681 |      184269 |      231036 |       92916 |      108251 |      162686 |          62
    miss rate                        |      27.53% |       0.63% |      15.79% |      53.68% |       2.51% |      16.04% |      29.01% |      20.94% |      79.44% |      29.98% |       9.20% |      99.92% |       0.77% |      31.53% |      31.49% |     100.00%
    mpki                             |        1.60 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.19 |        0.48 |        0.02 |        0.17 |        0.43 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43624367 |   423431454 |   224151706 |    84041540 |   333153747 |   251810372 |   239675534 |   258319130 |   141417764 |    43801034 |   134835623 |    42408261 |   491862896 |    64820804 |    32222273 |   806354817
    num cache misses                 |       22003 |    12552903 |      397216 |       29739 |       21501 |     7243182 |      114763 |      994369 |       31985 |      536899 |     7816237 |       69649 |     4104134 |       22807 |       34120 |     7596992
    miss rate                        |       0.05% |       2.96% |       0.18% |       0.04% |       0.01% |       2.88% |       0.05% |       0.38% |       0.02% |       1.23% |       5.80% |       0.16% |       0.83% |       0.04% |       0.11% |       0.94%
    mpki                             |        0.06 |        4.34 |        0.20 |        0.03 |        0.01 |        4.03 |        0.04 |        0.50 |        0.03 |        2.15 |        8.07 |        0.15 |        1.01 |        0.04 |        0.09 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   129822277 |  1385738838 |   938573602 |   369261777 |  1063511827 |   701264015 |  1802765686 |   668464526 |   545024580 |   116504258 |   375996673 |   130307787 |  1709308276 |   226124579 |   105147192 |  1602622434
    num cache misses                 |    15366439 |    45713378 |     5638769 |     9404148 |    28217277 |     8620323 |    16255942 |     2655932 |     8401219 |     6507016 |     7516608 |    24396001 |     8043271 |     8007175 |     5623798 |      139844
    miss rate                        |      11.84% |       3.30% |       0.60% |       2.55% |       2.65% |       1.23% |       0.90% |       0.40% |       1.54% |       5.59% |       2.00% |      18.72% |       0.47% |       3.54% |       5.35% |       0.01%
