                                   | Core 0    
  Instructions                     |   99999881
  Cycles                           |  173244383
  IPC                              |       0.58
  Time (ns)                        |   57748128
Branch predictor stats             |           
  num correct                      |   15709240
  num incorrect                    |    3021401
  misprediction rate               |     16.13%
  mpki                             |      30.21
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   14052046
    num misses                     |        246
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   38559705
    num misses                     |     195124
    miss rate                      |      0.51%
    mpki                           |       1.95
  L2 TLB                           |           
    num accesses                   |     195370
    num misses                     |      47491
    miss rate                      |     24.31%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   14052046
    num cache misses               |     746163
    miss rate                      |      5.31%
    mpki                           |       7.46
  Cache L1-D                       |           
    num cache accesses             |   38559705
    num cache misses               |    1474712
    miss rate                      |      3.82%
    mpki                           |      14.75
  Cache L2                         |           
    num cache accesses             |    2328186
    num cache misses               |    1460147
    miss rate                      |     62.72%
    mpki                           |      14.60
  Cache L3                         |           
    num cache accesses             |    1567501
    num cache misses               |    1445547
    miss rate                      |     92.22%
    mpki                           |      14.46
DRAM summary                       |           
  num dram accesses                |    2874710
  average dram access latency (ns) |      52.18
  average dram queueing delay      |       2.18
Coherency Traffic                  |           
  num loads from dram              |     549743
  num loads from dram cache        |          0
  num loads from remote cache      |          0
