                                   | Core 0    
  Instructions                     |   99999902
  Cycles                           |  225258086
  IPC                              |       0.44
  Time (ns)                        |   75086029
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286771
    num misses                     |      29076
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29086
    num misses                     |      27483
    miss rate                      |     94.49%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     118837
    miss rate                      |      1.56%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286771
    num cache misses               |    7454858
    miss rate                      |     14.54%
    mpki                           |      74.55
  Cache L2                         |           
    num cache accesses             |    7595799
    num cache misses               |    7506429
    miss rate                      |     98.82%
    mpki                           |      75.06
  Cache L3                         |           
    num cache accesses             |    7528533
    num cache misses               |    7496287
    miss rate                      |     99.57%
    mpki                           |      74.96
DRAM summary                       |           
  num dram accesses                |   14976190
  average dram access latency (ns) |      54.51
  average dram queueing delay      |       4.51
Coherency Traffic                  |           
  num loads from dram              |    7125690
  num loads from dram cache        |          0
  num loads from remote cache      |          0
