                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3959790553 |  3652413352 |  2365380228 |   467152563 |  1134875332 |  7802921883 |  3919915164 |  5569060522 |  1662835305 |   249999981 |  6495752052 |   674309844 |  5253057258 |  9365760717 |   838577649 |  1723140721
  Cycles                             |  5233163700 |  5233163700 |  5233163719 |  5233163798 |  5233163612 |  5233163700 |  5233163702 |  5233163708 |  5233163747 |  5233158832 |  5233163700 |  5233163954 |  5233163635 |  5233163702 |  5233164283 |  5233163704
  IPC                                |        0.76 |        0.70 |        0.45 |        0.09 |        0.22 |        1.49 |        0.75 |        1.06 |        0.32 |        0.05 |        1.24 |        0.13 |        1.00 |        1.79 |        0.16 |        0.33
  Time (ns)                          |  1744387900 |  1744387900 |  1744387907 |  1744387933 |  1744387871 |  1744387900 |  1744387901 |  1744387903 |  1744387916 |  1744386278 |  1744387900 |  1744387985 |  1744387879 |  1744387901 |  1744388095 |  1744387902
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   430786676 |   195331571 |   143771829 |    64227738 |    61040379 |   519659829 |   504380228 |   447874147 |    37919587 |    58565837 |   286913180 |    12521114 |   241915096 |  1728456096 |     7605533 |   261408181
  num incorrect                      |    65705687 |   139243198 |    86515093 |     8831010 |     1427849 |    89245692 |   117876864 |    75256874 |      674943 |     6500447 |    16283890 |    17437330 |     2014283 |   117913375 |       50931 |    56780885
  misprediction rate                 |      13.23% |      41.62% |      37.57% |      12.09% |       2.29% |      14.66% |      18.94% |      14.39% |       1.75% |       9.99% |       5.37% |      58.21% |       0.83% |       6.39% |       0.67% |      17.85%
  mpki                               |       16.59 |       38.12 |       36.58 |       18.90 |        1.26 |       11.44 |       30.07 |       13.51 |        0.41 |       26.00 |        2.51 |       25.86 |        0.38 |       12.59 |        0.06 |       32.95
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   466038078 |   296569030 |   282299526 |    81820948 |   113743100 |   946769801 |   549791004 |   815840147 |   149051102 |    21135842 |   618544616 |    73138368 |   401892498 |  1535750795 |    74114083 |   238770283
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         268 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         357
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1773356424 |  1075477069 |  1087725697 |   217696261 |   395466190 |  3290171822 |  1532976623 |  2670280158 |   654977093 |    86633855 |  1974505783 |   246062350 |  3022761544 |  3052288153 |   228314332 |   669241397
