                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   847167367 |   249999981 |   440591357 |  2911800577 |  1997745036 |  1086857204 |  3135479626 |  4355877829
  Cycles                             |  3404591207 |  3404588142 |  3404591367 |  3404591107 |  3404590935 |  3404591644 |  3404591283 |  3404591113
  IPC                                |        0.25 |        0.07 |        0.13 |        0.86 |        0.59 |        0.32 |        0.92 |        1.28
  Time (ns)                          |  1134863736 |  1134862714 |  1134863789 |  1134863702 |  1134863645 |  1134863881 |  1134863761 |  1134863704
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7682499 |    58565837 |    73142059 |   445273630 |     2604318 |    67103510 |   144382392 |   350295519
  num incorrect                      |       51442 |     6500447 |     4400563 |   114078519 |       44136 |     2206808 |     1199873 |    58836825
  misprediction rate                 |       0.67% |       9.99% |       5.68% |      20.39% |       1.67% |       3.18% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |        9.99 |       39.18 |        0.02 |        2.03 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    74873279 |    21135842 |    74191751 |   378865787 |   228828395 |   103297169 |   239872448 |   638078559
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   230640371 |    86633855 |   133674046 |   980107207 |  1494429947 |   359160003 |  1804262712 |  2088423974
    num misses                       |      411773 |     1331687 |      159818 |     4333215 |    53894270 |     3013930 |      242615 |    11649667
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.84% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.98 |        2.77 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      411776 |     1349128 |      159822 |     4333234 |    53894276 |     3013952 |      242658 |    11649732
    num misses                       |      411464 |     1140458 |      159822 |      907810 |    38469557 |      281240 |       70484 |       74213
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.95% |      71.38% |       9.33% |      29.05% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.26 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    74873279 |    21135842 |    74191751 |   378865787 |   228828395 |   103297169 |   239872448 |   638078559
    num cache misses                 |      581752 |      402913 |       12220 |     1972232 |      962074 |      680379 |      215970 |    21212979
    miss rate                        |       0.78% |       1.91% |       0.02% |       0.52% |       0.42% |       0.66% |       0.09% |       3.32%
    mpki                             |        0.69 |        1.61 |        0.03 |        0.68 |        0.48 |        0.63 |        0.07 |        4.87
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   230640371 |    86633855 |   133674046 |   980107207 |  1494429947 |   359160003 |  1804262712 |  2088423974
    num cache misses                 |    43500926 |     7451762 |    10231153 |     4061043 |    16450956 |    21310118 |    16969548 |    70395445
    miss rate                        |      18.86% |       8.60% |       7.65% |       0.41% |       1.10% |       5.93% |       0.94% |       3.37%
    mpki                             |       51.35 |       29.81 |       23.22 |        1.39 |        8.23 |       19.61 |        5.41 |       16.16
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    44082689 |     7874343 |    13577009 |     6832090 |    17414038 |    23513401 |    17214480 |    91640257
    num cache misses                 |    28648549 |     7525915 |    10243373 |     2761568 |    12165262 |    10176055 |    11885909 |    14487254
    miss rate                        |      64.99% |      95.58% |      75.45% |      40.42% |      69.86% |      43.28% |      69.05% |      15.81%
    mpki                             |       33.82 |       30.10 |       23.25 |        0.95 |        6.09 |        9.36 |        3.79 |        3.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    28648560 |     7546152 |    13577009 |     3574644 |    12166536 |    11705988 |    11916898 |    14526224
    num cache misses                 |    26325243 |     7265268 |    10224934 |     1285434 |    10603472 |     5788435 |     7662149 |      710048
    miss rate                        |      91.89% |      96.28% |      75.31% |      35.96% |      87.15% |      49.45% |      64.30% |       4.89%
    mpki                             |       31.07 |       29.06 |       23.21 |        0.44 |        5.31 |        5.33 |        2.44 |        0.16
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   106907375 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      267.34 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      157.33 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
