                                   | Core 0    
  Instructions                     |   99999873
  Cycles                           |  175681874
  IPC                              |       0.57
  Time (ns)                        |   58560625
Branch predictor stats             |           
  num correct                      |   15709240
  num incorrect                    |    3021401
  misprediction rate               |     16.13%
  mpki                             |      30.21
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   14052046
    num misses                     |        246
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   38559704
    num misses                     |     195125
    miss rate                      |      0.51%
    mpki                           |       1.95
  L2 TLB                           |           
    num accesses                   |     195371
    num misses                     |      47492
    miss rate                      |     24.31%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   14052046
    num cache misses               |     746207
    miss rate                      |      5.31%
    mpki                           |       7.46
  Cache L1-D                       |           
    num cache accesses             |   38559704
    num cache misses               |    1474786
    miss rate                      |      3.82%
    mpki                           |      14.75
  Cache L2                         |           
    num cache accesses             |    2328308
    num cache misses               |    1460266
    miss rate                      |     62.72%
    mpki                           |      14.60
  Cache L3                         |           
    num cache accesses             |    1567624
    num cache misses               |    1445666
    miss rate                      |     92.22%
    mpki                           |      14.46
DRAM summary                       |           
  num dram accesses                |    2874948
  average dram access latency (ns) |      52.39
  average dram queueing delay      |       2.39
Coherency Traffic                  |           
  num loads from dram              |     549774
  num loads from dram cache        |          0
  num loads from remote cache      |          0
