                                   | Core 0     
  Instructions                     |   499999968
  Cycles                           |  1168712508
  IPC                              |        0.43
  Time (ns)                        |   389570836
Branch predictor stats             |            
  num correct                      |    68510980
  num incorrect                    |     9459886
  misprediction rate               |      12.13%
  mpki                             |       18.92
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    87688048
    num misses                     |          66
    miss rate                      |       0.00%
    mpki                           |        0.00
  D-TLB                            |            
    num accesses                   |   233544212
    num misses                     |     9266811
    miss rate                      |       3.97%
    mpki                           |       18.53
  L2 TLB                           |            
    num accesses                   |     9266877
    num misses                     |     2732970
    miss rate                      |      29.49%
    mpki                           |        5.47
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    87688048
    num cache misses               |     1725271
    miss rate                      |       1.97%
    mpki                           |        3.45
  Cache L1-D                       |            
    num cache accesses             |   233544212
    num cache misses               |    13020708
    miss rate                      |       5.58%
    mpki                           |       26.04
  Cache L2                         |            
    num cache accesses             |    18163782
    num cache misses               |    12939823
    miss rate                      |      71.24%
    mpki                           |       25.88
  Cache L3                         |            
    num cache accesses             |    16364146
    num cache misses               |    11618171
    miss rate                      |      71.00%
    mpki                           |       23.24
DRAM summary                       |            
  num dram accesses                |    16402448
  average dram access latency (ns) |       50.72
  average dram queueing delay      |        0.72
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
