                                     | Core 0     
  Instructions                       |   249999989
  Cycles                             |  2207374765
  IPC                                |        0.11
  Time (ns)                          |   735791589
Branch predictor stats               |            
  num correct                        |    43244780
  num incorrect                      |    11689069
  misprediction rate                 |      21.28%
  mpki                               |       46.76
TLB Summary                          |            
  I-TLB                              |            
    num accesses                     |    23761816
    num misses                       |           3
    miss rate                        |       0.00%
    mpki                             |        0.00
  D-TLB                              |            
    num accesses                     |    88558906
    num misses                       |    21160255
    miss rate                        |      23.89%
    mpki                             |       84.64
  L2 TLB                             |            
    num accesses                     |    21160258
    num misses                       |    10898323
    miss rate                        |      51.50%
    mpki                             |       43.59
Cache Summary                        |            
  Cache L1-I                         |            
    num cache accesses               |    23761816
    num cache misses                 |      189666
    miss rate                        |       0.80%
    mpki                             |        0.76
  Cache L1-D                         |            
    num cache accesses               |    88558906
    num cache misses                 |    28750681
    miss rate                        |      32.47%
    mpki                             |      115.00
  Cache L2                           |            
    num cache accesses               |    32571837
    num cache misses                 |    24327567
    miss rate                        |      74.69%
    mpki                             |       97.31
  Cache L3                           |            
    num cache accesses               |    27984767
    num cache misses                 |    16384680
    miss rate                        |      58.55%
    mpki                             |       65.54
DRAM summary                         |            
  num dram accesses                  |    20361379
  average dram access latency (ns)   |       80.34
  average dram queueing delay        |       15.32
  average dram bandwidth utilization |      55.00%
Coherency Traffic                    |            
  num loads from dram                |           0
  num loads from dram cache          |           0
  num loads from remote cache        |           0
