                                   | Core 0    
  Instructions                     |   99999867
  Cycles                           |  221533348
  IPC                              |       0.45
  Time (ns)                        |   73844449
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286770
    num misses                     |      29113
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29123
    num misses                     |      27479
    miss rate                      |     94.35%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     118850
    miss rate                      |      1.56%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286770
    num cache misses               |    7455293
    miss rate                      |     14.54%
    mpki                           |      74.55
  Cache L2                         |           
    num cache accesses             |    7595268
    num cache misses               |    7506935
    miss rate                      |     98.84%
    mpki                           |      75.07
  Cache L3                         |           
    num cache accesses             |    7528060
    num cache misses               |    7496792
    miss rate                      |     99.58%
    mpki                           |      74.97
DRAM summary                       |           
  num dram accesses                |   14977200
  average dram access latency (ns) |      58.15
  average dram queueing delay      |       8.14
Coherency Traffic                  |           
  num loads from dram              |    7126181
  num loads from dram cache        |          0
  num loads from remote cache      |          0
