                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4946640794 |  4073235932 |  3602538197 |  4434436049 |  1008597830 |  2463815021 |  5812376040 |   249999989
  Cycles                             |  4238999700 |  4238999700 |  4238999700 |  4238999856 |  4238999804 |  4239000040 |  4238999693 |  4238996989
  IPC                                |        1.17 |        0.96 |        0.85 |        1.05 |        0.24 |        0.58 |        1.37 |        0.06
  Time (ns)                          |  1412999900 |  1412999900 |  1412999900 |  1412999952 |  1412999935 |  1413000014 |  1412999898 |  1412998997
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   437296519 |   441153033 |   464209822 |   252983848 |   170943121 |   149770751 |   267661594 |    43244780
  num incorrect                      |    72946755 |    67187708 |   108317987 |    42833098 |    15738846 |    90124974 |     2226738 |    11689069
  misprediction rate                 |      14.30% |      13.22% |      18.92% |      14.48% |       8.43% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.75 |       16.49 |       30.07 |        9.66 |       15.60 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   561391978 |   479442060 |   505160911 |   498139570 |   116854690 |   294056894 |   444672202 |    23761816
    num misses                       |        1714 |          10 |         256 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2069267476 |  1830752110 |  1406739563 |  2083011073 |   349217716 |  1132701890 |  3344633969 |    88558906
    num misses                       |     1095899 |    18566378 |     2520377 |     1341977 |     5889921 |     7785726 |      450695 |    21160351
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.69% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.56 |        0.70 |        0.30 |        5.84 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1097613 |    18566388 |     2520633 |     1342033 |     5889963 |     7785736 |      450738 |    21160354
    num misses                       |       34711 |     1647589 |      401451 |      211729 |     1602589 |     6189443 |      129804 |    10898617
    miss rate                        |       3.16% |       8.87% |      15.93% |      15.78% |      27.21% |      79.50% |      28.80% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.59 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   561391978 |   479442060 |   505160911 |   498139570 |   116854690 |   294056894 |   444672202 |    23761816
    num cache misses                 |     7414836 |      179300 |    14940213 |     1154037 |       84735 |      106881 |      302041 |      107351
    miss rate                        |       1.32% |       0.04% |       2.96% |       0.23% |       0.07% |       0.04% |       0.07% |       0.45%
    mpki                             |        1.50 |        0.04 |        4.15 |        0.26 |        0.08 |        0.04 |        0.05 |        0.43
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2069267476 |  1830752110 |  1406739563 |  2083011073 |   349217716 |  1132701890 |  3344633969 |    88558906
    num cache misses                 |    19336926 |    58655374 |    17591143 |    12748832 |    40814987 |    17491773 |    30488089 |    28770920
    miss rate                        |       0.93% |       3.20% |       1.25% |       0.61% |      11.69% |       1.54% |       0.91% |      32.49%
    mpki                             |        3.91 |       14.40 |        4.88 |        2.87 |       40.47 |        7.10 |        5.25 |      115.08
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26948700 |    59513149 |    33556205 |    13968399 |    45010400 |    19345090 |    30836188 |    32649767
    num cache misses                 |     6145314 |    32057284 |     9647267 |     8436721 |    33317398 |    14788090 |    18788798 |    22417303
    miss rate                        |      22.80% |      53.87% |      28.75% |      60.40% |      74.02% |      76.44% |      60.93% |      68.66%
    mpki                             |        1.24 |        7.87 |        2.68 |        1.90 |       33.03 |        6.00 |        3.23 |       89.67
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6402804 |    32804158 |    10690741 |     8514030 |    37431242 |    16905366 |    18840178 |    26236411
    num cache misses                 |     3635388 |     7171373 |     3736754 |     7729960 |    22912672 |     6026127 |    10497219 |    18340865
    miss rate                        |      56.78% |      21.86% |      34.95% |      90.79% |      61.21% |      35.65% |      55.72% |      69.91%
    mpki                             |        0.73 |        1.76 |        1.04 |        1.74 |       22.72 |        2.45 |        1.81 |       73.36
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   117117268 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      168.97 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       58.96 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
