                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   819112286 |  2004338301 |  1197301108 |   904316981 |   496589139 |  1028734576 |  1816738966
  Cycles                             |  1106971876 |  1106974449 |  1106974282 |  1106974704 |  1106974361 |  1106974502 |  1106974336 |  1106974282
  IPC                                |        0.23 |        0.74 |        1.81 |        1.08 |        0.82 |        0.45 |        0.93 |        1.64
  Time (ns)                          |   368990625 |   368991483 |   368991427 |   368991568 |   368991454 |   368991501 |   368991445 |   368991427
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    18737641 |   114098273 |    52453633 |     1183531 |    30189159 |   154991973 |   241166238
  num incorrect                      |     2521753 |      332608 |    19300288 |     2986137 |       20056 |    18166852 |    17492200 |    24383031
  misprediction rate                 |       5.85% |       1.74% |      14.47% |       5.39% |       1.67% |      37.57% |      10.14% |       9.18%
  mpki                               |       10.09 |        0.41 |        9.63 |        2.49 |        0.02 |       36.58 |       17.00 |       13.42
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    73707772 |   224955503 |   114352946 |   103570097 |    59274099 |   164820118 |   272460946
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6267 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   320460046 |   942244210 |   365604937 |   676528053 |   228289570 |   414921125 |   710510893
    num misses                       |       88470 |      164465 |      607247 |      114724 |    24565601 |     1570412 |     2352605 |      233835
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.63% |       0.69% |       0.57% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.16 |        3.16 |        2.29 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      164469 |      607303 |      114732 |    24565607 |     1570422 |     2358872 |      235116
    num misses                       |       88474 |       88900 |       96071 |        3011 |    17619956 |     1248947 |      336886 |        6835
    miss rate                        |     100.00% |      54.05% |      15.82% |       2.62% |      71.73% |      79.53% |      14.28% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.48 |        2.52 |        0.33 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    73707772 |   224955503 |   114352946 |   103570097 |    59274099 |   164820118 |   272460946
    num cache misses                 |        2124 |       31006 |      309452 |       52397 |      204284 |       11485 |     2915453 |     5542043
    miss rate                        |       0.01% |       0.04% |       0.14% |       0.05% |       0.20% |       0.02% |       1.77% |       2.03%
    mpki                             |        0.01 |        0.04 |        0.15 |        0.04 |        0.23 |        0.02 |        2.83 |        3.05
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   320460046 |   942244210 |   365604937 |   676528053 |   228289570 |   414921125 |   710510893
    num cache misses                 |     5661218 |     8129854 |     5623007 |    10311924 |     7414609 |     3543263 |     3819779 |     9587418
    miss rate                        |       7.48% |       2.54% |       0.60% |       2.82% |       1.10% |       1.55% |       0.92% |       1.35%
    mpki                             |       22.64 |        9.93 |        2.81 |        8.61 |        8.20 |        7.14 |        3.71 |        5.28
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7648723 |     8209770 |     5932849 |    10590789 |     7624632 |     4071916 |     6909172 |    15218032
    num cache misses                 |     5663342 |     5799070 |     2183479 |     1296667 |     5192601 |     2515706 |     1770796 |      600296
    miss rate                        |      74.04% |      70.64% |      36.80% |      12.24% |      68.10% |      61.78% |      25.63% |       3.94%
    mpki                             |       22.65 |        7.08 |        1.09 |        1.08 |        5.74 |        5.07 |        1.72 |        0.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7648723 |     5865563 |     2188738 |     1527606 |     5198494 |     3091632 |     1947236 |      692236
    num cache misses                 |     5528898 |     5750959 |       86766 |     1288751 |     4974286 |     2190872 |     1619072 |      528388
    miss rate                        |      72.29% |      98.05% |       3.96% |      84.36% |      95.69% |      70.86% |      83.15% |      76.33%
    mpki                             |       22.12 |        7.02 |        0.04 |        1.08 |        5.50 |        4.41 |        1.57 |        0.29
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    28613089 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      151.22 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       41.21 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
