                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  220185738
  IPC                              |       0.45
  Time (ns)                        |   73395246
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533878
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533896
    num misses                     |     292197
    miss rate                      |     54.73%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      85779
    miss rate                      |      0.70%
    mpki                           |       0.86
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1736349
    miss rate                      |      3.83%
    mpki                           |      17.36
  Cache L2                         |           
    num cache accesses             |    2450784
    num cache misses               |    1740441
    miss rate                      |     71.02%
    mpki                           |      17.40
  Cache L3                         |           
    num cache accesses             |    2369684
    num cache misses               |    1703753
    miss rate                      |     71.90%
    mpki                           |      17.04
DRAM summary                       |           
  num dram accesses                |    3391122
  average dram access latency (ns) |      50.81
  average dram queueing delay      |       0.81
Coherency Traffic                  |           
  num loads from dram              |    1155688
  num loads from dram cache        |          0
  num loads from remote cache      |          0
