                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3051637689 |  3540095434 |  1453941947 |   454078322 |  1106860041 |  8124984685 |  2920184789 |  6153407353 |  1614767907 |   249999981 |  6642638933 |   662357624 |  4905492466 |  9605298079 |   869062597 |  1723573494
  Cycles                             |  5180763624 |  5180763600 |  5180763605 |  5180765430 |  5180765318 |  5180763600 |  5180763618 |  5180763601 |  5180764707 |  5180758152 |  5180763602 |  5180764010 |  5180763887 |  5180763600 |  5180763924 |  5180764781
  IPC                                |        0.59 |        0.68 |        0.28 |        0.09 |        0.21 |        1.57 |        0.56 |        1.19 |        0.31 |        0.05 |        1.28 |        0.13 |        0.95 |        1.85 |        0.17 |        0.33
  Time (ns)                          |  1726921208 |  1726921200 |  1726921202 |  1726921810 |  1726921773 |  1726921200 |  1726921206 |  1726921200 |  1726921569 |  1726919384 |  1726921201 |  1726921337 |  1726921296 |  1726921200 |  1726921308 |  1726921594
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   330107765 |   192511936 |    88370086 |    62416253 |    59110820 |   541468643 |   375539668 |   494880873 |    36611790 |    58565837 |   292680699 |    12387420 |   225890712 |  1772663046 |     7878485 |   261491802
  num incorrect                      |    50247956 |   133751642 |    53177745 |     8590428 |     1383214 |    92918017 |    87855949 |    83115431 |      650820 |     6500447 |    16615047 |    17223421 |     1877691 |   120929085 |       52748 |    56799254
  misprediction rate                 |      13.21% |      40.99% |      37.57% |      12.10% |       2.29% |      14.65% |      18.96% |      14.38% |       1.75% |       9.99% |       5.37% |      58.17% |       0.82% |       6.39% |       0.67% |      17.85%
  mpki                               |       16.47 |       37.78 |       36.57 |       18.92 |        1.25 |       11.44 |       30.09 |       13.51 |        0.40 |       26.00 |        2.50 |       26.00 |        0.38 |       12.59 |        0.06 |       32.95
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   359104239 |   289532774 |   173487326 |    79528169 |   111023654 |   985850085 |   409594367 |   901438766 |   145005424 |    21135842 |   633178762 |    72095559 |   375284270 |  1575028289 |    76808315 |   238838020
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         224 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         357
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1371703066 |  1045573025 |   668477166 |   211612775 |   385424153 |  3425932362 |  1142662342 |  2950289039 |   636789550 |    86633855 |  2021958614 |   242613059 |  2822791631 |  3130352316 |   236566265 |   669430443
    num misses                       |    14021164 |       63265 |     4587284 |     8230183 |      594021 |    24338322 |     2015259 |    16465137 |      329499 |     1331666 |      645245 |     1697031 |      380233 |          23 |      422196 |     3563802
    miss rate                        |       1.02% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.59 |        0.02 |        3.16 |       18.13 |        0.54 |        3.00 |        0.69 |        2.68 |        0.20 |        5.33 |        0.10 |        2.56 |        0.08 |        0.00 |        0.49 |        2.07
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    14021174 |       63317 |     4587294 |     8230275 |      594068 |    24338340 |     2015483 |    16465202 |      329503 |     1349107 |      645253 |     1697045 |      380276 |          62 |      422199 |     3564159
    num misses                       |     1244580 |       56556 |     3644840 |     2456320 |      183562 |      185751 |      322585 |      104586 |      178015 |     1140465 |       16055 |     1697026 |      109796 |          62 |      421880 |      349021
    miss rate                        |       8.88% |      89.32% |      79.46% |      29.84% |      30.90% |       0.76% |      16.01% |       0.64% |      54.03% |      84.53% |       2.49% |     100.00% |      28.87% |     100.00% |      99.92% |       9.79%
    mpki                             |        0.41 |        0.02 |        2.51 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.56 |        0.02 |        0.00 |        0.49 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
