                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5598596395 |  4016443324 |  3942775608 |  4628609874 |   957991702 |  2335150814 |  5861651476 |   249999989
  Cycles                             |  4109017211 |  4109017828 |  4109017200 |  4109017200 |  4109017729 |  4109017223 |  4109017200 |  4109015241
  IPC                                |        1.36 |        0.98 |        0.96 |        1.13 |        0.23 |        0.57 |        1.43 |        0.06
  Time (ns)                          |  1369672404 |  1369672610 |  1369672400 |  1369672400 |  1369672577 |  1369672408 |  1369672400 |  1369671747
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   496740730 |   434692284 |   507365825 |   264704619 |   162107965 |   141937023 |   269925930 |    43244780
  num incorrect                      |    82941291 |    66188010 |   118565971 |    44741422 |    14952545 |    85409364 |     2244477 |    11689069
  misprediction rate                 |      14.31% |      13.21% |      18.94% |      14.46% |       8.44% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.81 |       16.48 |       30.07 |        9.67 |       15.61 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   635899844 |   472797460 |   552946787 |   520581233 |   111167056 |   278697270 |   448437053 |    23761816
    num misses                       |        1928 |          10 |         270 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2341000042 |  1805197048 |  1541557228 |  2172921542 |   332802385 |  1073853962 |  3372993575 |    88558906
    num misses                       |     1231106 |    18259065 |     2740246 |     1403460 |     5686550 |     7372538 |      454314 |    21160216
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.55 |        0.70 |        0.30 |        5.94 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1233034 |    18259075 |     2740516 |     1403516 |     5686592 |     7372548 |      454357 |    21160219
    num misses                       |       38881 |     1610495 |      438140 |      221191 |     1540804 |     5861365 |      131142 |    10898453
    miss rate                        |       3.15% |       8.82% |      15.99% |      15.76% |      27.10% |      79.50% |      28.86% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   635899844 |   472797460 |   552946787 |   520581233 |   111167056 |   278697270 |   448437053 |    23761816
    num cache misses                 |     8881005 |      354127 |    17178755 |     1544854 |      127280 |      158346 |      404460 |      190802
    miss rate                        |       1.40% |       0.07% |       3.11% |       0.30% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.59 |        0.09 |        4.36 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2341000042 |  1805197048 |  1541557228 |  2172921542 |   332802385 |  1073853962 |  3372993575 |    88558906
    num cache misses                 |    21695126 |    57889359 |    19151355 |    13392859 |    38953110 |    16678938 |    31708940 |    28766933
    miss rate                        |       0.93% |       3.21% |       1.24% |       0.62% |      11.70% |       1.55% |       0.94% |      32.48%
    mpki                             |        3.88 |       14.41 |        4.86 |        2.89 |       40.66 |        7.14 |        5.41 |      115.07
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30658687 |    58893336 |    37232501 |    14971268 |    43294155 |    18627169 |    32149271 |    32698316
    num cache misses                 |    12401901 |    40880623 |    16513416 |    10595332 |    34464630 |    15675133 |    22196425 |    24349116
    miss rate                        |      40.45% |      69.41% |      44.35% |      70.77% |      79.61% |      84.15% |      69.04% |      74.47%
    mpki                             |        2.22 |       10.18 |        4.19 |        2.29 |       35.98 |        6.71 |        3.79 |       97.40
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12487110 |    41566607 |    17419698 |    10632733 |    38680040 |    17665099 |    22234633 |    28115709
    num cache misses                 |     1623624 |     7009450 |     2558401 |     7139196 |    23176456 |     6203199 |    10251009 |    18127961
    miss rate                        |      13.00% |      16.86% |      14.69% |      67.14% |      59.92% |      35.12% |      46.10% |      64.48%
    mpki                             |        0.29 |        1.75 |        0.65 |        1.54 |       24.19 |        2.66 |        1.75 |       72.51
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   111640740 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      161.82 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       51.81 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
