                                   | Core 0    
  Instructions                     |  499999899
  Cycles                           |  403014171
  IPC                              |       1.24
  Time (ns)                        |  134338057
Branch predictor stats             |           
  num correct                      |     651941
  num incorrect                    |      11047
  misprediction rate               |      1.67%
  mpki                             |       0.02
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   57271308
    num misses                     |          6
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  374030363
    num misses                     |   14223050
    miss rate                      |      3.80%
    mpki                           |      28.45
  L2 TLB                           |           
    num accesses                   |   14223056
    num misses                     |    9520424
    miss rate                      |     66.94%
    mpki                           |      19.04
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   57271308
    num cache misses               |     206488
    miss rate                      |      0.36%
    mpki                           |       0.41
  Cache L1-D                       |           
    num cache accesses             |  374030363
    num cache misses               |    4121105
    miss rate                      |      1.10%
    mpki                           |       8.24
  Cache L2                         |           
    num cache accesses             |    4334653
    num cache misses               |    2964495
    miss rate                      |     68.39%
    mpki                           |       5.93
  Cache L3                         |           
    num cache accesses             |    2971555
    num cache misses               |    2777051
    miss rate                      |     93.45%
    mpki                           |       5.55
DRAM summary                       |           
  num dram accesses                |    3572636
  average dram access latency (ns) |      57.61
  average dram queueing delay      |       2.60
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
